mix_id,sir_level_db,overlap_ratio,target_transcript,pred_transcript,wer,cer,leakage_rate
mix_librispeech_00953,5,0.2,at noon the violence of the storm redoubles,at noon the violence of the storm redoubles,0.0,0.0,0.0
mix_librispeech_07241,5,0.4,that is all quite true mister neverbend said sir ferdinando brown,that is all quite true mister never been said sir ferdinand 0 brown,0.36363636363636365,0.07692307692307693,0.0
mix_librispeech_06731,5,0.2,bragelonne watched for some time the conduct of the 2 lovers listened to the loud and uncivil slumbers of manicamp who snored as imperiously as though he was wearing his blue and gold instead of his violet suit,brayla on watched for some time the conduct of the 2 lovers listened to the loud and unstable slumbers of manacamp who snored as empirously as though he was wearing his blue and gold instead of his violet suit,0.13157894736842105,0.07142857142857142,0.0
mix_librispeech_04846,0,0.1,in the supposed depths of this dialog the neo platonists found hidden meanings and connections with the jewish and christian scriptures and out of them they elicited doctrines quite at variance with the spirit of plato,in the supposed depths of this dialog the neoplatonists found hidden meanings in connections with the jewish and christian scriptures and out of them they elicited doctrines to create their variants with the spirit of plato,0.19444444444444445,0.0779816513761468,0.0
mix_librispeech_06801,5,0.4,they then renewed their journey and under the better light made a safe crossing of the stable roofs,they then renewed their journey and under better light made a safe crossing of the state of the roofs,0.2222222222222222,0.12121212121212122,0.0
mix_librispeech_08010,5,0.4,they of course must all be altered,they of course let us all be often,0.42857142857142855,0.29411764705882354,0.0
mix_librispeech_04330,5,0.5,broad as the prairies and free in thought as the winds that sweep them he is idiosyncratically opposed to loose and wasteful methods to plans of empire that neglect the poor at the gate,brought as the prairies and freeing thought as the winds that swept them he is idiosyncratically opposed to loose and wasteful methods the planks of empire that neglect the poor at the gate,0.17647058823529413,0.05945945945945946,0.0
mix_librispeech_08924,5,0.3,and he leaned against the wall lost in reverie,and he leaned against the wall lost in my way,0.2222222222222222,0.15217391304347827,0.03225806451612903
mix_librispeech_05334,5,0.1,i pass away yet i complain and no one hears my voice,i pass away yet i complain and no one hears my voice,0.0,0.0,0.0
mix_librispeech_07330,0,1.0,if i go to meeting at all i like best to sit in the quiet old house in germantown where the windows are all open and i can see the trees and hear the stir of the leaves,i like best sit climbing vital tasks and your contacts time knows what all of my mental health injuries and share the stern leaves,0.7894736842105263,0.6130952380952381,0.05
mix_librispeech_09348,5,0.2,nor was rodolfo less surprised than they and the better to assure himself of so wonderful a fact he begged leocadia to give him some token which should make perfectly clear to him that which indeed he did not doubt since it was authenticated by his parents,nor was redolf less surprised than they and the better to assure himself of so wonderful effect he begged locadia to give him some token which should make perfectly clear to him that which indeed he did not doubt since it was authenticated by his parents,0.0851063829787234,0.0234375,0.0
mix_librispeech_04729,5,0.3,but you believe in some education asked mary taylor,do you believe in some education ask for my retailer,0.5555555555555556,0.2549019607843137,0.0
mix_librispeech_11486,5,0.2,then you can ask him questions on the catechism dedalus,then you can ask him questions on the cataclysm deadelist,0.2,0.12727272727272726,0.0
mix_librispeech_06541,5,0.2,the mother herself as if the red ignominy were so deeply scorched into her brain that all her conceptions assumed its form had carefully wrought out the similitude lavishing many hours of morbid ingenuity to create an analogy between the object of her affection and the emblem of her guilt and torture,the mother herself as if the red ignominy were so deeply squirted to her brain that all her conceptions assumed its form it could carefully wrought out the similitude lavishing many hours of morbid ingenuity to create an analogy between the object of her affection and the emblem of her guilt and torture,0.07692307692307693,0.046511627906976744,0.0
mix_librispeech_11174,5,0.5,let him come in then said the king and as if colbert had been listening at the door for the purpose of keeping himself au courant with the conversation he entered as soon as the king had pronounced his name to the 2 courtiers,let him come in then of the king and as if colbert had been listening at the door for the purpose of keeping himself awkarant with the conversation he entered as soon as the king had pronounced his name to the 2 courtiers,0.06818181818181818,0.04,0.0
mix_librispeech_05305,0,0.5,tea please matthews butler impassively,t please matthew is,0.8,0.5,0.0
mix_librispeech_05161,0,1.0,the man of the household also can do something in this direction and indeed he commonly does but with a still lower descent into the levels of indigence along the margin of the slums the man and presently also the children virtually cease to consume valuable goods for appearances and the woman remains virtually the sole exponent of the household is pecuniary decency,the man of battle will forgive something that is not in the end of the war they drew back a little from the war they drew back a little from the end of the war they drew back a little from the end of the war they drew back a little from the sword they drew back a little from the sword they drew back a little from the sword they drew back a little from the sword they drew back a little from the sword they drew back a little from the sword they drew back a little from the sword they drew back a little from the sword they drew back a little from the sword they drew back a little from the sword they drew back a little from the sword they drew back a little from the sword they drew back a little from the sword they drew back a little from the sword they drew back a little from the sword they drew back a little from the sword they drew back a little from the sword they drew back a little from the sword they drew back a little from the sword they drew back a little from the sword they drew back a little from the sword they drew back a little from the sword they drew back a little from the sword they drew back a little from the sword they drew back a little from the sword they drew back a little from the sword they drew back a little from the sword they drew back a little from the sword they drew back a little from the sword they drew back a little from the sword they drew back a little from the sword they drew back a little from the sword they drew back a little from the sword they drew back a little from the sword they drew back a little from the sword they drew back a little from the sword they drew back a little from the sword they drew back a little from the sword they drew back a little from the sword they drew back a little from the sword they drew back a little from the sword they drew back a little from the sword they drew back a little from the sword they drew back a little from the,6.079365079365079,4.451086956521739,0.5
mix_librispeech_07860,0,0.5,yes but the meridian of the palais royal is the most exact,yes and put them really nice the palae royale is the most amazing,0.6666666666666666,0.41379310344827586,0.02631578947368421
mix_librispeech_02156,5,0.3,nemo builds a fabulous futuristic submarine the nautilus then conducts an underwater campaign of vengeance against his imperialist oppressor,nemo builds a fabulous futuristic submarine the non alist then conducts an underwater campaign of vengeance against his imperialist oppressor,0.10526315789473684,0.04285714285714286,0.0
mix_librispeech_01062,0,0.4,we were more interested in the technical condition of the station than in the commercial part,we were more interested in a full out condition of the station at pace and in the commercial part,0.375,0.21505376344086022,0.1875
mix_librispeech_10808,0,0.4,when she perceived the young man she rose like a woman surprised in the midst of ideas she was desirous of concealing from herself,when she perceived the young man she rose like a woman surprised in a midst of ideas she was desirous at feeling from herself,0.125,0.07692307692307693,0.0
mix_librispeech_01167,5,0.1,forgetting all their weariness they seized their candles and scurried through the house finding an occasional paper tucked away in some odd corner,forgetting all their wearingess they seized their candles and streed through the house finding on occasion paper tucked away in some odd corner,0.17391304347826086,0.0547945205479452,0.0
mix_librispeech_11414,0,0.2,then she gave rosalie back her magic ring thanking the kind witch for all she had done for them,then she gave rose lead back her magic ring thank you for the time which for all she had done,0.47368421052631576,0.28421052631578947,0.0
mix_librispeech_03636,5,0.4,by his resurrection christ won the victory over law sin flesh world devil death hell and every evil,by his resurrection christ won the victory over law sin flesh world devil death hell and every evil,0.0,0.0,0.0
mix_librispeech_07651,5,0.4,relocated footnote governor robinson being on his way east the steamboat on which he was traveling stopped at lexington missouri,relocated footnote governor robinson being on his way east the steamboat on which he was traveling stopped at lexington missouri,0.0,0.0,0.0
mix_librispeech_05588,0,1.0,i entered and i took you into my confidence as to the suggestions of the side table,by entered and i took you into my confidence as to the suggestions of the side table,0.058823529411764705,0.024096385542168676,0.0
mix_librispeech_11130,0,0.5,during his watch i slept,hearing his watch i slept,0.2,0.125,0.0
mix_librispeech_07192,0,0.1,make acquaintance with mister jago sit together,make a quaint and smith missed yago sit together,0.8571428571428571,0.19148936170212766,0.0
mix_librispeech_04491,0,0.2,it is also noticeable that the serviceability of consumption as a means of repute as well as the insistence on it as an element of decency is at its best in those portions of the community where the human contact of the individual is widest and the mobility of the population is greatest,it is also noticeable that the possibility of consumption as a means of repute as well as the insistence on its development of decency is that it is best in those portions of the community more contact of the individual is widest and the mobility of the population is greatest,0.20754716981132076,0.10801393728222997,0.0
mix_librispeech_07266,0,1.0,the crampness and the poverty are all intended,the crampness in the poverty we are all intended,0.25,0.10869565217391304,0.0
mix_librispeech_11332,5,0.4,i thank all who have loved me in their hearts with thanks and love from mine,i think all who love g in their hearts with thanks my love from mine,0.3125,0.15789473684210525,0.03571428571428571
mix_librispeech_04980,0,0.2,not for a crown or a kingdom or our goodness but for our sins,not for a crown or a kingdom or our goodness before our sins,0.14285714285714285,0.06557377049180328,0.0
mix_librispeech_08335,0,0.4,forgetting all their weariness they seized their candles and scurried through the house finding an occasional paper tucked away in some odd corner,forgetting all their wearyness the rest of the rest of the rest of the rest of the rest of the rest of the rest of the rest of the rest of the rest of the rest of the rest of the rest of the rest of the rest of the rest of the rest of the rest of the rest of the rest of the rest of the rest of the rest of the rest of the rest of the rest of the rest of the rest of the rest of the rest of the rest of the rest of the rest of the rest of the rest of the rest of the rest of the rest of the rest of the rest of the rest of the rest of the rest of the rest of the rest of the rest of the rest of the rest of the rest of the rest of the rest of the rest of the rest of the rest of the rest of the rest of the rest of the rest of the rest of the rest of the rest of the rest of the rest of the rest of the rest of the rest of the rest of the rest of the rest of the rest of the rest of the rest of the rest of the rest of the rest of the rest of the rest of the rest of the rest of the rest of the rest of the rest of the rest of the rest of the rest of the rest of the rest of the rest of the rest of the rest of the rest of the rest of the rest of the rest of the rest of the rest of the rest of the rest of the rest of the rest of the rest of the rest of the rest of the rest of the rest of the rest of the rest of the rest of the rest of the rest of the rest of the rest of the rest of the rest of the rest of the rest of the rest of the rest of the rest of the rest of the rest of the rest of the rest of the rest of the rest of the rest of the rest of the rest of the rest of the rest of the rest of the rest of the rest of the rest of the rest of the rest of the rest of the rest of the rest of the rest of the rest of the rest of the rest of the rest of the rest of the rest,19.0,11.554794520547945,0.0
mix_librispeech_12436,5,0.3,fitzooth is hand rested at last upon the top rung of a ladder and slowly the truth came to him,fizzuth is hand rested at last upon the top run of a ladder and slowly the truth came to him,0.1,0.0425531914893617,0.0
mix_librispeech_11769,5,0.3,and they are all in for this examination yes,and they are all in for this examination yes,0.0,0.0,0.0
mix_librispeech_04946,5,0.1,it seems to me i replied that such approval such ratification of the opinion expressed by the king the princes of the blood et cetera is rather a proof of the affection felt for them by the nation for the french carry that affection to such an extent that they believe them infallible,it seems to me i replied that is a removal such ratification of the opinion expressed by the king the princes of the blood etc is rather a proof of the affection do not pour them by the nation for the french carry that affection to such an extent that they believe them infallible,0.1509433962264151,0.07394366197183098,0.0
mix_librispeech_02782,5,0.1,burn fire burn flicker flicker flame,burn fire burn flicker flicker flame,0.0,0.0,0.0
mix_librispeech_00717,0,0.2,if for a whim you beggar yourself i cannot stay you,if for when you begger yourself i cannot stitch you,0.36363636363636365,0.17647058823529413,0.0
mix_librispeech_10011,5,1.0,it was written in latin,it was written there right there,0.6,0.6521739130434783,0.0
mix_librispeech_02502,5,0.3,missus griffin however expressed the need for a little more light,this is griffin however expressed the need for a little more light,0.18181818181818182,0.06153846153846154,0.0
mix_librispeech_04360,5,0.3,munny my iron is twite told pease put it down to warm,money my iron is tright told let me put it down to me why are not,0.6666666666666666,0.39622641509433965,0.0
mix_librispeech_04171,5,0.5,the bogus legislature numbered 36 members,the bogus legislature numbered 36 members,0.0,0.0,0.0
mix_librispeech_08082,5,0.3,after that it was easy to forget actually to forget,after that it was easy to forget actually to forget,0.0,0.0,0.0
mix_librispeech_12199,5,0.5,a little attack of nerves possibly,a little attached of nerves,0.3333333333333333,0.35294117647058826,0.0
mix_librispeech_00395,5,0.2,the lodge in which uncas was confined was in the very center of the village and in a situation perhaps more difficult than any other to approach or leave without observation,the lodge in which ongkis was confined was in the center of the village and in a situation perhaps more difficult than any other to approach or leave without observation,0.06451612903225806,0.05202312138728324,0.0
mix_librispeech_07186,5,0.3,how you may be wondering are you to begin your masterpiece,how you may be wondering are you to begin your masterpiece,0.0,0.0,0.0
mix_librispeech_12276,5,0.2,i do not always succeed for sometimes when i am teaching or sewing i would rather be reading or writing but i try to deny myself and my father is approbation amply rewarded me for the privation,i do not always succeed for sometimes when i am teaching or sewing i would rather be really relating but i try to deny myself and my father is observation amply rewarded me for the provision,0.13513513513513514,0.09326424870466321,0.0
mix_librispeech_04492,0,0.3,he stood a moment bewildered then turned and rushed upon the island a great sheet of dazzling sunlight swept the place and beneath lay a mighty mass of olive green thick tall wet and willowy,he stood a moment be wooled or doubted and turned and rushed upon the island a great sheet of dazzling sunlight swept the place and beneath lay a mighty mass of olive green a beskush wet and willowy,0.2,0.13157894736842105,0.05263157894736842
mix_librispeech_01365,0,1.0,i can afford to smile because i am absolutely powerless before you but i do not the less feel that in a matter in which the progress of the world is concerned i or rather we have been put down by brute force,i can report to small as i am absolutely tired before you but i do not feel that in a matter of which the progress of the world is good i rather we have been put down by the works,0.2558139534883721,0.2222222222222222,0.0
mix_librispeech_11904,5,0.3,but i stayed that spring and built me a boat,but i stayed there to bring in built me a boat,0.4,0.20454545454545456,0.1
mix_librispeech_08787,5,0.4,are not you splashed look at the spider webs all over the grass,are not you splash look at the spider whebs all over the grass,0.15384615384615385,0.047619047619047616,0.0
mix_librispeech_05917,5,0.3,hello bertie any good in your mind,i am bad he can not get in your mind,1.0,0.5,0.0
mix_librispeech_04968,5,0.5,by degrees all his happiness all his brilliancy subsided into regret and uneasiness so that his limbs lost their power his arms hung heavily by his sides and his head drooped as though he was stupefied,by degrees all his brilliance all his brilliance subsided into regret and uneasiness so that his limbs lost their power his arms hung heavily by his sides and his head was crept as though he was stupified,0.1388888888888889,0.0945273631840796,0.0
mix_librispeech_02914,5,0.4,well as i say it is an awful queer world they clap all the burglars into jail and the murderers and the wife beaters i have allers thought a gentle reproof would be enough punishment for a wife beater cause he probably has a lot 0 provocation that nobody knows and the firebugs can not think 0 the right name something like cendenaries an the breakers 0 the peace an what not an yet the law has nothin to say to a man like hen lord,well as i say it is an awful queer world they clap all the burglars and jail in the murderers and the white feeders i all are thought a general reproof would be enough punishment for a white feeder because he probably has a lot of provocation that nobody knows and the firebugs can not think of the right name something like 70 areas and the breakers of the peace and whatnot and yet the law has nothing to say to a man like hand lord,0.2558139534883721,0.1136890951276102,0.2
mix_librispeech_10518,5,0.3,the wharves of brooklyn and every part of new york bordering the east river were crowded with curiosity seekers,the warves of brooklyn and every part of new york border in the east river were crowded with curiosity seekers,0.15789473684210525,0.02702702702702703,0.038461538461538464
mix_librispeech_05644,0,0.3,so it seems to me,so it seems to me,0.0,0.0,0.0
mix_librispeech_03766,5,0.4,surely it must be because we are in danger of loving each other too well of losing sight of the creator in idolatry of the creature,surely it must be because we are in danger of loving each other too well of losing sight of the creator and idolatry of the creature,0.038461538461538464,0.015267175572519083,0.0
mix_librispeech_03440,5,0.4,but observe you can only do this on one condition that of striving also to create in reality the beauty which you seek in imagination,but it is observed of motherly do this on one condition that of striving also to create in reality and she nebuted which you seek in imagination,0.32,0.18045112781954886,0.25
mix_librispeech_07357,5,0.3,i will do anything you wish me to bartley she said tremulously,i will do anything you wish me to bartley she said tremulously,0.0,0.0,0.0
mix_librispeech_06806,5,0.4,the more she is engaged in her proper duties the less leisure will she have for it even as an accomplishment and a recreation,the more she is engaged in her proper duties the less the her will she have for it so it has been as an accomplishment for the recreation,0.3333333333333333,0.192,0.04
mix_librispeech_09879,0,1.0,to the young american here or elsewhere the paths to fortune are innumerable and all open there is invitation in the air and success in all his wide horizon,the young man who is the required for our health care has to forge it and refuse to request a little politely there is an invitation there for free space to request most polite rise,1.0689655172413792,0.6730769230769231,0.36363636363636365
mix_librispeech_02143,0,0.4,there was something in his carriage which resembled the buoyant movements of an immortal and he did not dance so much as seem to soar along,there was something in his carriage which resembled the buoyant of the non subinar system and he did not dance so much as it was as him to soar along,0.34615384615384615,0.22302158273381295,0.0
mix_librispeech_05104,5,1.0,drunkenness and the other pathological consequences of the free use of stimulants therefore tend in their turn to become honorific as being a mark at the 2nd remove of the superior status of those who are able to afford the indulgence,the grandrings and the other pathological consequences of the 3 years of stimulants therefore tend to be counter ethnic and being a mark at the 2nd group of the superior status of those who are able to explore its key diligence,0.3902439024390244,0.2564102564102564,0.0
mix_librispeech_05073,5,0.2,little by little however the latter became hemmed and bound in the meshes of the various devices and proceedings which the territorial officials evolved from the bogus laws,little by little however the latter became himden bounty in the meshes of the various devices and proceedings which the territorial officials evolved from the bogus laws,0.10714285714285714,0.046511627906976744,0.0
mix_librispeech_01571,0,0.4,and the men of israel answered the men of judah and said we have 10 parts in the king and we have also more right in david than ye why then did ye despise us that our advice should not be 1st had in bringing back our king,and the men of israel answered the men of jerusalem and said and she filled we have 10 parts in the king and we have also more right in david than ye why then did ye despise us that our advice which they not be faced with had only in the king or in the king,0.2916666666666667,0.2579185520361991,0.13636363636363635
mix_librispeech_04079,5,0.1,it was the 1st great sorrow of his life it was not so much the loss of the cotton itself but the fantasy the hopes the dreams built around it,it was the 1st great sorrow of his life it was not so much the loss of the cotton itself but the fantasy the hopes the dreams built around it,0.0,0.0,0.0
mix_librispeech_01122,0,0.2,it is almost beyond conjecture,it is almost beyond conjecture,0.0,0.0,0.0
mix_librispeech_02786,5,0.1,it is really too warm in this room to sing do not you feel it,it is really too warm in this room to sing do not you feel it,0.0,0.0,0.0
mix_librispeech_02967,0,0.2,you will find me continually speaking of 4 men titian holbein turner and tintoret in almost the same terms,you will find me continually speaking of foreman titian holbein turner and tintarat and almost the same times,0.2631578947368421,0.11320754716981132,0.0
mix_librispeech_02504,0,0.2,said the fir tree thinking over what he had himself related,so the fur tree thinking over what he had himself,0.2727272727272727,0.2033898305084746,0.0
mix_librispeech_05988,5,0.4,let us hear the suspicions i will look after the proofs,let us see the visions i will look after the proofs,0.18181818181818182,0.14545454545454545,0.0
mix_librispeech_11657,5,0.5,you would not eat with us you cannot say no to half of my ale i drink this to your health,you would not eat with us you cannot say no to half of my a i drink this to your health,0.047619047619047616,0.02247191011235955,0.0
mix_librispeech_08867,0,1.0,paul takes pride in his ministry not to his own praise but to the praise of god,paul takes pride in his ministry not to his own parents back to the praise of god,0.11764705882352941,0.10126582278481013,0.0
mix_librispeech_11000,0,1.0,i have come to your shores mister president with the purpose of seeing how things are progressing in this distant quarter of the world,i have come to your showers mister president with the purpose of seeing no fans are progress in this disorder of the world,0.25,0.14925373134328357,0.0
mix_librispeech_07164,5,0.2,at the head of the pinkies were ghip ghisizzle and button bright who had the parrot on his shoulder and they were supported by captain coralie and captain tintint and rosalie the witch,at the head of the pinkies were githcuses of the lifeland but in bright who had the parrot on his shoulder and there was the ported by captain coralie and captain 10 tent and rosalie the witch,0.36363636363636365,0.17391304347826086,0.0
mix_librispeech_11540,5,1.0,anyone in the room could get out yes sir,anyone on the room should get out yes sir,0.2222222222222222,0.075,0.0
mix_librispeech_00728,0,0.5,though i may be but an ungracious adviser you will allow me therefore to subscribe myself with the best wishes for your happiness here and hereafter your true friend robert southey,so i made fireplay and i am gracious to live with you you will allow me therefore to subscribe myself with the best wishes for happiness here and here after robert sothe,0.5483870967741935,0.3277777777777778,0.0
mix_librispeech_07587,5,0.4,do not insult me stanley by talking again as you did this morning,do not insult me stanley by talking again at you this morning,0.15384615384615385,0.07692307692307693,0.0
mix_librispeech_07543,5,0.5,4 or 5 of the latter only lingered about the door of the prison of uncas wary but close observers of the manner of their captive,4 or 5 of the water only lingered about the door of the prison of office where he but close observers of the manner of their captives,0.19230769230769232,0.1171875,0.0
mix_librispeech_00412,0,0.4,they informed the english parliament of this unexpected incident and assured them that they had entered into no private treaty with the king,they informed the english parliament that this unexpected incident and assured them that they had entered into no private treaty with the king,0.043478260869565216,0.02857142857142857,0.0
mix_librispeech_11338,0,0.2,this happened every year and the young fir tree that had now grown to a very comely size trembled at the sight for the magnificent great trees fell to the earth with noise and cracking the branches were lopped off and the trees looked long and bare they were hardly to be recognized and then they were laid in carts and the horses dragged them out of the wood,this happened every year and the unferred tree that had now grown to a very commonly sized tree for the magnificent great trees fell to the earth with noise and cracking the branches were lost off and the trees looked long and bare they were hardly to be recognized and then they were laid in carts and the horses were riding,0.21739130434782608,0.1615598885793872,0.0
mix_librispeech_09708,5,0.5,i got in about 10 minutes ago,i got in about 10 minutes ago,0.0,0.0,0.0
mix_librispeech_05745,0,0.4,but the bear instead of obeying maintained the seat it had taken and growled,but the bear instead of obeying the intain of the seed of the takin and growing,0.5714285714285714,0.23684210526315788,0.0
mix_librispeech_07668,0,0.3,while the former foretold that the scottish covenanters were secretly forming a union with the english parliament and inculcated the necessity of preventing them by some vigorous undertaking the latter still insisted that every such attempt would precipitate them into measures to which otherwise they were not perhaps inclined,while the former foretold that the scottish tavern enters were secretly informing a union with the english parliament and inculcated the necessity of preventing them by some vigorous understanding the latter still insisted that every such attempt would precipitate them into measures to its other ones they were not perhaps inclined,0.14285714285714285,0.05504587155963303,0.0
mix_librispeech_00825,0,0.4,the attendance was unexpectedly large and the girls were delighted foreseeing great success for their fete,the attention is with unexpectedly large and the girls were delighted for seeing great success for their fight,0.375,0.1320754716981132,0.0
mix_librispeech_03267,0,0.1,the terms of grace and peace are common terms with paul and are now pretty well understood,the terms of grace and peace are common terms with paul and are now pretty well understood,0.0,0.0,0.0
mix_librispeech_03974,5,0.3,she was young untried nervous it was a vision of serious duties and little company of really great loneliness,she was young untried nervous it was a vision known serious duties and little company it was a really great loneliness,0.21052631578947367,0.11009174311926606,0.0
mix_librispeech_08808,5,0.4,above all things i desire to settle the matter quietly and discreetly,above all things i deserve to settle the matter quiet and discrete,0.25,0.10144927536231885,0.0
mix_librispeech_08306,5,0.3,but this was what the tree could not bear to hear,but this was what the tree could not bear to hear,0.0,0.0,0.0
mix_librispeech_00417,0,0.4,it is black in misfortune it is blacker still in crime these 2 blacknesses amalgamated compose slang,it is black and it is fortune it is not crystal and crime these 2 blacknesses amalgamated to some post slang,0.5882352941176471,0.24,0.0
mix_librispeech_11261,0,0.3,he might have had that forged check for the face of it if he had been sharp,he might have had that porch check for the face of it if he had been sharp,0.058823529411764705,0.05333333333333334,0.0
mix_librispeech_09817,5,0.2,i see a crowd in one corner of the garden everybody standing still and looking up,i see a crowd in one corner of the garden everybody standing still on looking up,0.0625,0.024691358024691357,0.0
mix_librispeech_06748,0,0.3,and meantime i know the greatness of jehovah i acknowledge the perfection of his word i adore the purity of the christian faith my theory is right my practice horribly wrong,and meantime i know the greatness of jehovah i acknowledge the perfection of his word i adore the purity of the christian faith my theory is right my practice is really long,0.0967741935483871,0.046242774566473986,0.0
mix_librispeech_08967,5,0.3,will the hurons hear his groans,will the hurrens hear his groans,0.16666666666666666,0.06451612903225806,0.0
mix_librispeech_11088,5,0.1,a feeling of freedom and i was awake where,a feeling of freedom and i was awake where,0.0,0.0,0.0
mix_librispeech_12057,5,0.5,by degrees all his happiness all his brilliancy subsided into regret and uneasiness so that his limbs lost their power his arms hung heavily by his sides and his head drooped as though he was stupefied,by degrees all his happiness all his brilliance subsided into regret and uneasiness so that his limbs lost their power his arms hung heavily by his sides and his head grouped as though he was stupified,0.08333333333333333,0.01990049751243781,0.0
mix_librispeech_02082,0,0.5,onward said a distant voice,on where you set a distance voice,1.0,0.48148148148148145,0.0
mix_librispeech_08945,0,0.5,he must descend with his heart full of charity and severity at the same time as a brother and as a judge to those impenetrable casemates where crawl pell mell those who bleed and those who deal the blow those who weep and those who curse those who fast and those who devour those who endure evil and those who inflict it,he must descend with his heart full of care do anything you would be too barley do the same time as a brother and as a judge 2 those impenetrable casemates who are called do anything you would be too barley do those who deal the blow those who reap in those who curse those who fast and those who do anything you would be too barley do the same thing you would be too barley do the same thing you would be too barley do the same thing you would be too barley do the same thing you would be too barley do the same thing you would be too barley do the same thing you would be too barley do the same thing you would be too barley do the same thing you would be too barley do the same thing you would be too barley do the same thing you would be too barley do the same thing you would be too barley do the same thing you would be too barley do the same thing you would be too barley do the same thing you would be too barley do the same thing you would be too barley do the same thing you would be too barley do the same thing you would be too barley do the same thing you would be too barley do the same thing you would be too barley do the same thing you would be too barley do the same thing you would be too barley do the same thing you would be too barley do the same thing you would be too barley do the same thing you would be too barley do the same thing you would be too barley do the same thing you would be too barley do the same thing you would be too barley do the same thing you would be too barley do the same thing you would be too barley do the same thing you would be too barley do the same thing you would be too barley do the same thing you would be too barley do the same thing you would be too barley do the same thing you would be too barley do the same thing you would be too barley do the same thing you would be too barley do the same thing,5.774193548387097,4.903125,0.2727272727272727
mix_librispeech_10738,0,0.5,well now ennis i declare you have a head and so has my stick,well no and this i declare you have a head and so has my stick,0.21428571428571427,0.1,0.0
mix_librispeech_03373,0,1.0,as the chaise drives away mary stands bewildered and perplexed on the door step her mind in a tumult of excitement in which hatred of the doctor distrust and suspicion of her mother disappointment vexation and ill humor surge and swell among those delicate organizations on which the structure and development of the soul so closely depend doing perhaps an irreparable injury,as the chase drives away,0.9354838709677419,0.936,0.0
mix_librispeech_05726,0,0.3,liter roughly one quart,leader roughly one quote,0.5,0.2608695652173913,0.0
mix_librispeech_04107,0,0.5,ojo became a bit uneasy at this for he had already put quite a lot of the cleverness powder in the dish but he dared not interfere and so he comforted himself with the thought that one cannot have too much cleverness,ojo became a bit uneasy at this for he had already put quite a lot of the cleverness powder in the dish but he dared not mention fear and so he comforted himself with the thought that one cannot have too much cleverness,0.047619047619047616,0.037037037037037035,0.0
mix_librispeech_10636,0,1.0,will the hurons hear his groans,well the truth is how many,0.8333333333333334,0.5161290322580645,0.0
mix_librispeech_04380,5,0.2,he would be like a philologist refusing to examine a fact in language a philosopher hesitating to scrutinize a fact in humanity,he would be like a phyologist refusing to examine a fact in language if a law author hesitating to scrutinize a fact in humanity,0.18181818181818182,0.11023622047244094,0.0
mix_librispeech_07723,0,1.0,so those offices which are by right the proper employment of the leisure class are noble such as government fighting hunting the care of arms and accouterments and the like in short those which may be classed as ostensibly predatory employments,so those offices which are right the proper employment of the leisure cars are noble which says government fighting sending them if they are arms and a good one and they are out in short those which made a cast are ostensibly predatory in theories,0.5121951219512195,0.25,0.030303030303030304
mix_librispeech_01066,0,0.4,here go and get me change for a louis i have it sir,yeah we will not get me changed for a louis i have,0.5384615384615384,0.39215686274509803,0.0
mix_librispeech_03913,0,0.3,no no no totty ud get her feet wet said missus poyser carrying away her iron,no no no toddied get her feet wet,0.5625,0.618421052631579,0.0
mix_librispeech_05536,5,1.0,is not he splendid cried jasper in intense pride swelling up father knew how to do it,it is an exclusive hybrid jasper and intense pride not only that father knew how to do it,0.5294117647058824,0.3764705882352941,0.0
mix_librispeech_08002,5,1.0,we are traveling replied ojo and we stopped at your house just to rest and refresh ourselves,we are testing for plano jones and we are testing for plano jones,0.8235294117647058,0.6304347826086957,0.034482758620689655
mix_librispeech_05387,5,0.1,while the old gold and the marble stays forever gleaming its soft strong blaze calm in the early evening glow,while the old gold and the marble stays forever gleaming is soft strong blaze calm and early even glow,0.2,0.08256880733944955,0.0
mix_librispeech_05732,5,0.2,but now nothing could hold me back,but now nothing could hold me back,0.0,0.0,0.0
mix_librispeech_11690,0,0.2,the chair was empty but he knew,the chair was empty but he knew,0.0,0.0,0.0
mix_librispeech_02738,5,0.3,nay i rather thrilled distrusting every light that seemed to gild the onward path and feared to overlean a finger even,nay if i rather thrilled this was a thing every light that seemed to gill be unwelding and fit overleads and from a finger even,0.6190476190476191,0.3389830508474576,0.25
mix_librispeech_05052,5,0.2,you see i have lived all my life with unc nunkie the silent one and there was no one to tell me anything,you see i have lived all my life without nunkie the silent one and there was no one to tell me anything,0.08695652173913043,0.028846153846153848,0.0
mix_librispeech_04000,0,1.0,there is of course a difference between knowing the temporal relation of a remembered event to the present and knowing the time order of 2 remembered events,when it comes to the voice a difference between knowing the temperature of 28 meters of the air to the perfect and no one of the pioneers of 2 remains in the air,0.8518518518518519,0.47435897435897434,0.13636363636363635
mix_librispeech_09760,0,0.5,control yourselves my dears replied the boolooroo the worst punishment i know how to inflict on anyone this prisoner is about to suffer you will see a very pretty patching my royal daughters,control yourselves in my dear i know how to inflict on anyone you will see a very pretty patching,0.5151515151515151,0.5157894736842106,0.0
mix_librispeech_02427,5,0.3,everything he has done has been aimed at the conservation of energy the contraction of space the intensification of culture,everything he has done has been aimed at the conservation of energy the contraction of space the intensification of culture,0.0,0.0,0.0
mix_librispeech_11938,0,1.0,the rector paused and then shaking his clasped hands before him went on,but the director pauses the damn thing shaking his clasp can do that but rising sign on,1.0,0.5352112676056338,0.09523809523809523
