mix_id,sir_level_db,overlap_ratio,target_transcript,pred_transcript,wer,cer,leakage_rate
mix_librispeech_00851,0,0.5,we will deal with them later what,we will do it we will do it we will do it we will do it we will do it we will do it we will do it we will do it we will do it we will do it we will do it we will do it we will do it we will do it we will do it we will do it we will do it we will do it we will do it we will do it we will do it we will do it we will do it we will do it we will do it we will do it we will do it we will do it we will do it we will do it we will do it we will do it we will do it we will do it we will do it we will do it we will do it we will do it we will do it we will do it we will do it we will do it we will do it we will do it we will do it we will do it we will do it we will do it we will do it we will do it we will do it we will do it we will do it we will do it we will do it we will do it we will do it we will do it we will do it we will do it we will do it we will do it we will do it we will do it we will do it we will do it we will do it we will do it we will do it we will do it we will do it we will do it we will do it we will do it we will do it we will do it we will do it we will do it we will do it we will do it we will do it we will do it we will do it we will do it we will do it we will do it we will do it we will do it we will do it,50.57142857142857,36.96969696969697,0.0
mix_librispeech_11738,0,0.1,the english it is evident had they not been previously assured of receiving the king would never have parted with so considerable a sum and while they weakened themselves by the same measure have strengthened a people with whom they must afterwards have so material an interest to discuss,the english it is evident had they not been previously assured of receiving the king would never have parted with so considerable as some were rand while they weakened themselves by the same measure have strengthened a people with whom they must afterwards have so material and interest to disguise,0.12244897959183673,0.04513888888888889,0.0625
mix_librispeech_06303,5,0.2,thank you rachel my cousin rachel my only friend,thank you rachel my cousin rachel my only friend,0.0,0.0,0.0
mix_librispeech_09087,0,1.0,open thy heart wide and fold within the wet wings of thy dove,she could laugh and fold with you she could laugh,0.8461538461538461,0.6557377049180327,0.3076923076923077
mix_librispeech_05878,0,0.3,at noon the violence of the storm redoubles,fet new on the violence of the storm redouble,0.5,0.13953488372093023,0.0
mix_librispeech_08527,0,0.1,but not more than what is in the bible aunt said dinah,but not more than what is in the bible and sedina,0.25,0.12962962962962962,0.02857142857142857
mix_librispeech_02839,5,0.4,a little bit of plaster tumbled down the chimney and startled me confoundedly,a little bit of plaster girl down the chimney and startled her knees,0.23076923076923078,0.23376623376623376,0.13333333333333333
mix_librispeech_11279,5,1.0,the proof was in 3 long slips i had left them all together,the proof was in the 3 long slits of years i had left them all together,0.3076923076923077,0.2413793103448276,0.125
mix_librispeech_04611,0,0.1,venice,venice,0.0,0.0,0.0
mix_librispeech_09540,5,0.3,you resemble me rachel you are fearless and inflexible and generous,you resemble me rachel you are fearless and inflexible and generous,0.0,0.0,0.0
mix_librispeech_09207,0,0.4,yes said rachel,yes said rachel,0.0,0.0,0.0
mix_librispeech_11008,5,0.1,she taught her daughter then by her own affection for it that love for a country where they had both been hospitably received and where a brilliant future opened before them,she taught her daughter then by her own affection for it that love for a country where they had both been hospitably received and where a brilliant future opened for them,0.03225806451612903,0.017341040462427744,0.0
mix_librispeech_09823,5,0.5,you have come andella andella was the name of jane is doll to make rosalie a visit,you have come and delah and delah was the name of jean stahl to make rosalie a visit,0.4117647058823529,0.18292682926829268,0.0
mix_librispeech_02489,5,0.3,ocean reigned supreme,ocean range supreme,0.3333333333333333,0.19047619047619047,0.0
mix_librispeech_11922,0,1.0,there are few changes in the old quarter,there are a few changes in the order,0.375,0.225,0.0
mix_librispeech_06905,5,0.5,at last all was quiet and black in the courtyard of gamewell,at last all was quite in black in the court of game well,0.4166666666666667,0.15,0.0
mix_librispeech_07390,0,1.0,my yacht is at your service sir even should you require to make a tour round the world,we had a lot of,0.9444444444444444,0.872093023255814,0.2727272727272727
mix_librispeech_11443,5,0.2,i did not preach without direction,i did not preach without direction,0.0,0.0,0.0
mix_librispeech_02849,0,0.3,i am not depreciating it when i say that in these times it is not rare,i am not,0.8125,0.8857142857142857,0.0
mix_librispeech_06665,0,0.3,a quarter of an hour afterwards he returned to the theater but it will be readily believed that it was only a powerful effort of reason over his great excitement that enabled him to go back or perhaps for love is thus strangely constituted he found it impossible even to remain much longer separated from the presence of one who had broken his heart,a quarter of an hour afterwards he returned to the theater but it will be not readily believed that it was only a powerful effort of reason over his great excitement that enabled him to come back or perhaps for love is the strangely constituted he found that impossible even to remain much longer separated from the presence of one who had broken his heart,0.0625,0.034383954154727794,0.0
mix_librispeech_05881,5,0.4,i heard a noise behind i turned and saw kaffar his black eyes shining while in his hand he held a gleaming knife he lifted it above his head as if to strike but i had the strength of 10 men and i hurled him from me,i heard a noise behind me i turned and saw a caffer his black eyes shining while in his hand he held a gleaming knife he lifted it above his head as if to strike but i had the strength of 10 men and i hurled him from me,0.06382978723404255,0.03271028037383177,0.0
mix_librispeech_10262,0,0.2,delivered in a strong tone of assent announced the gratification the savage would receive in witnessing such an exhibition of weakness in an enemy so long hated and so much feared,delivered in a strong tone of a scent that is the gratification the savage would receive and witnessing such an exhibition of weakness and an enemy so long and so much feared,0.22580645161290322,0.11731843575418995,0.1
mix_librispeech_04452,5,0.2,his housekeeper had the management of everything she never allowed him to be in need of anything and she gave no account of his money which she kept altogether because he never asked her to render any accounts,his housekeeper had the management of everything she never allowed him to be in need of anything and she gave no account to money which she kept all together because he never asked her to render anything,0.15789473684210525,0.07655502392344497,0.0
mix_librispeech_09949,0,0.3,but under the circumstances i doubt if such an arrangement could be made,but under the circumstances i doubt a such an arrangement could be mentioned,0.15384615384615385,0.125,0.02702702702702703
mix_librispeech_07421,5,0.4,the old servant told him quietly as they crept back to gamewell that this passage way led from the hut in the pleasance to sherwood and that geoffrey for the time was hiding with the outlaws in the forest,the old servant told him quietly as they crept back to gamewell that this passageway led from the hut and the pleasants to sherwood and that jeffrey for the time was hiding with the outlaws in the forest,0.1282051282051282,0.03431372549019608,0.0
mix_librispeech_09827,5,0.3,and anyhow there is nothing to understand,and any help there is nothing to understand,0.2857142857142857,0.0975609756097561,0.0
mix_librispeech_06484,5,0.2,i know his farm is in better order than any other within 10 miles of us and as for the kitchen he added smiling i do not believe there is one in the kingdom to beat it,i know his farm is in better order than any other within 10 miles of us ever seen and as for the kitchen he added smiling i do not believe there is one in the kingdom,0.13513513513513514,0.12574850299401197,0.0
mix_librispeech_02479,5,0.2,he gazed about perplexed astonished,he gazed about who plexed astonished,0.4,0.11428571428571428,0.0
mix_librispeech_06617,5,1.0,the raft was heaved up on a watery mountain and pitched down again at a distance of 20 fathoms,the raft is heated up on a watery mountain and pitch down again 0 yes and a distance of 20 phad i am nowhere,0.5263157894736842,0.2978723404255319,0.7142857142857143
mix_librispeech_10457,0,0.5,meter roughly one yard 3 inches,meater roughly one yard 3,0.3333333333333333,0.25806451612903225,0.0
mix_librispeech_11151,0,0.3,that time it pointed us into your father is ships,that time it pointed us into your father is tips,0.1,0.04081632653061224,0.0
mix_librispeech_11251,0,0.5,and he deserves a term in state is prison,and he deserves a term in states power,0.3333333333333333,0.17073170731707318,0.0
mix_librispeech_02141,0,0.1,we suffer stifling pains,we suffer stifling pains,0.0,0.0,0.0
mix_librispeech_11310,0,0.1,he knows them both,he knows them both,0.0,0.0,0.0
mix_librispeech_05188,5,0.3,socrates begins the timaeus with a summary of the republic,socrates begins to take place with a summary of the public,0.4,0.22413793103448276,0.043478260869565216
mix_librispeech_12129,0,0.5,the golden fleece it is the silver fleece he harkened,the golden flick one of us always it is the silver flick it remains on board well hard ginned,1.3,0.9245283018867925,0.7
mix_librispeech_11548,0,0.2,and then they became vexed and would have snatched your purse from us,and then they became vexed and would have snatched your purse from us,0.0,0.0,0.0
mix_librispeech_02744,0,0.3,indeed there were only one or 2 strangers who could be admitted among the sisters without producing the same result,indeed there were only one or 2 strange things that could be admitted among the sisters without this time of the male,0.4,0.24347826086956523,0.10526315789473684
mix_librispeech_07253,0,0.2,to the best of my belief they were rolled up,to the best of my belief they were rolled up,0.0,0.0,0.0
mix_librispeech_03506,5,0.4,he had preconceived ideas about everything and his idea about americans was that they should be engineers or mechanics,he had to find his ideas about everything and his idea about americans was that he was facing wars on mechanics,0.42105263157894735,0.23728813559322035,0.0
mix_librispeech_01679,5,0.4,there jap you have caught it laughed percy while the others screamed at the sight of jasper is face,there jape you have got it laptor is here while the other screamed at the side of jape there is space,0.5263157894736842,0.2727272727272727,0.0
mix_librispeech_04249,0,1.0,1000s of handkerchiefs were waving above these tightly packed masses hailing the abraham lincoln until it reached the waters of the hudson river at the tip of the long peninsula that forms new york city,the 1000s of temperatures will be shaping up on the b c lightly packed masses hailing the abraham lincoln until it reached the waters of the hudson river you worked out together on the b c and july the 4th,0.6571428571428571,0.37623762376237624,0.18181818181818182
mix_librispeech_03147,0,0.2,once fairly a wing however he wheeled and made back hurriedly for his perch,once fairly awake however he wheeled and made back hurriedly,0.35714285714285715,0.24,0.0
mix_librispeech_08130,5,0.5,very carefully the magician removed this powder placing it all together in a golden dish where he mixed it with a golden spoon,very carefully making sure that it is removed this powder placing it all together in a golden dish where he mixed it with a golden spoon,0.21739130434782608,0.14285714285714285,0.03333333333333333
mix_librispeech_10486,5,0.3,hypocrite a horse dealer,epicrit a horse dealer,0.25,0.16666666666666666,0.0
mix_librispeech_07004,0,0.3,they think you are proud because you have been away to school or something,they think you are proud because you have been away to school and there is something,0.21428571428571427,0.14864864864864866,0.13043478260869565
mix_librispeech_00580,5,0.5,the task will not be difficult returned david hesitating though i greatly fear your presence would rather increase than mitigate his unhappy fortunes,the task will not be difficult return david hesitating though i greatly fear your presence would rather increase than mitigate his unhappiness,0.13043478260869565,0.06711409395973154,0.0
mix_librispeech_09662,0,0.5,thus in chaucer is dream,that is that causes dreams,1.0,0.4583333333333333,0.0
mix_librispeech_04070,0,0.3,i say i have been wondering about this business,i say i have been wondering about this business,0.0,0.0,0.0
mix_librispeech_03343,0,0.4,i will try if i know all the things i used to know,i will try if i know all the things i used to know,0.0,0.0,0.0
mix_librispeech_07404,5,0.5,the mother in managing the case in this way relies partly on convincing the reason of the child and partly on an appeal to her affection,the mutton humanity in the case in this way relies partially on convincing the reason of the child and partly on the field to perfection,0.3076923076923077,0.19852941176470587,0.0
mix_librispeech_03672,5,1.0,it was the 1st great sorrow of his life it was not so much the loss of the cotton itself but the fantasy the hopes the dreams built around it,it was the 1st pre niner of his life it was not so much the most recorded in itself but the fantasy the horror the others built around it,0.26666666666666666,0.22695035460992907,0.16666666666666666
mix_librispeech_00559,5,0.1,one could hardly hope for any upon so dry a day,one could hardly hope for any upon so dry a day,0.0,0.0,0.0
mix_librispeech_05237,0,0.1,why are we to be divided,why are we to be divided,0.0,0.0,0.0
mix_librispeech_07805,0,0.3,we ate at many men is tables uninvited,we ate at many men is tables uninvited,0.0,0.0,0.0
mix_librispeech_11041,5,0.3,fine glorious,find clarious,1.0,0.23076923076923078,0.0
mix_librispeech_00512,0,0.5,bravely and generously has he battled in my behalf and this and more will i dare in his service,bravely and generally i am happy to be back in my behalf and this and more will i dig,0.5789473684210527,0.37894736842105264,0.1111111111111111
mix_librispeech_01081,0,0.4,but do not these very wise things sometimes turn out very foolishly,no name things sometimes turn out very foolishly,0.5,0.3283582089552239,0.08333333333333333
mix_librispeech_01664,5,0.1,historians at least perhaps from their own ignorance and inexperience have not remarked any thing but a headlong impetuous conduct each party hurrying to a battle where valor and fortune chiefly determined the success,historians at least perhaps from their own ignorance and experience are not remarked anything but a headlong impetus conduct each party hurried to a battle were valor and fortune chiefly to turn in the success,0.29411764705882354,0.08755760368663594,0.0
mix_librispeech_09204,0,0.1,like the doves voice like transient day like music in the air ah,like the doves boys like transient day like music in the air,0.15384615384615385,0.109375,0.0
mix_librispeech_01931,5,0.5,her manner was neither independent nor assertive but rather one of well bred composure and calm reliance,her manner was either independent nor assertive but rather one of well fredged composure or calm reliance,0.17647058823529413,0.07692307692307693,0.043478260869565216
mix_librispeech_12084,5,0.5,just smell the wild roses they are always so spicy after a rain,just smell the wild roses they are always so spicy after a rain,0.0,0.0,0.0
mix_librispeech_01150,0,0.5,0 i am speaking seriously replied montalais and my opinion in this case is quite as good as the king is i suppose is it not louise,0 i am speaking seriously replied montel is maybe taken in my opinion in this case is quite as good as the king is i suppose is another way,0.2962962962962963,0.18461538461538463,0.07142857142857142
mix_librispeech_02838,5,0.2,why an ear a whirlpool fierce to draw creations in,why in ear a whirlpool fierce to draw creation,0.3,0.1,0.0
mix_librispeech_05949,0,0.3,rest and be still until i warn you,rest and be still until i warn you,0.0,0.0,0.0
mix_librispeech_08308,5,0.2,i and my wife and son and the 2 craswellers and 3 or 4 others agreed to dine on board the ship on the next,i and my wife and sons would in the 2 crest wellers and 3 or 4 others agreed to die on board the ship the next,0.28,0.14150943396226415,0.05
mix_librispeech_08932,5,0.4,were i but already on the cart,we are i but all ready on the card,0.7142857142857143,0.16666666666666666,0.0
mix_librispeech_12233,5,0.4,he is a welcome figure at the garden parties of the elect who are always ready to encourage him by accepting free seats for his play actor managers nod to him editors allow him to contribute without charge to a symposium on the price of golf balls,he is a welcome figure at the garden parties of the elect we are only here for each one to urge him by accepting free seats for his play back to his mind to him and it is allowed him to contribute without charge we are some heroes for the 2nd of golf balls,0.44680851063829785,0.25101214574898784,0.09090909090909091
mix_librispeech_05177,0,0.4,the vanderpools were sure of this and the englishman instancing india became quite eloquent missus gray was mystified but hardly dared admit it the general trend of the conversation seemed to be that most individuals needed to be submitted to the sharpest scrutiny before being allowed much education and as for the lower races it was simply criminal to open such useless opportunities to them,the vandepools were sure of this and the englishman instancing india became quite eloquent i did not start to think whether it was a foolish or an hardly dated man the general trend of the conversation seemed to be that most individuals needed to be submitted to the sharpest indian stuff to think whether it was a foolish or an indian i did not think that it was an indian and i started to think that it was an indian and i started to think that it was an indian and i started to think that it was an indian and i started to think that it was an indian and i started to think that it was an indian and i started to think that it was an indian and i started to think that it was an indian and i started to think that it was an indian and i started to think that it was an indian and i started to think that it was an indian and i started to think that it was an indian and i started to think that it was an indian and i started to think that it was an indian and i started to think that it was an indian and i started to think that it was an indian and i started to think that it was an indian and i started to think that it was an indian and i started to think that it was an indian and i started to think that it was an indian and i started to think that it was an indian and i started to think that it was an indian and i started to think that it was an indian and i started to think that it was an indian and i started to think that it was an indian and i started to think that it was an indian and i started to think that it was an indian and i started to think that it was an indian and i started to think that it was an indian and i started to think that it was an indian and i started to think that it was an indian and i started to think that it was an indian and i started to think that it was an indian and i started to think that it was an,5.553846153846154,3.877862595419847,0.7
mix_librispeech_11867,5,0.4,a reconciliation between the 2 conflicting requirements is effected by a resort to make believe many and intricate polite observances and social duties of a ceremonial nature are developed many organizations are founded with some specious object of amelioration embodied in their official style and title there is much coming and going and a deal of talk to the end that the talkers may not have occasion to reflect on what is the effectual economic value of their traffic,a reconciliation between the 2 conflicting requirements is affected by resort making many unique polite absurdity and social duties of a ceremonial nature are developed many organizations have founded with some species object of emelioration embodied in their official style of hike high there is much coming going and a deep talk to the end that the talk is may not have a occasion to reflect on what is the effectual economic value of their traffic,0.25316455696202533,0.1292372881355932,0.07692307692307693
mix_librispeech_00830,5,1.0,to relieve her from both he laid his hand with force upon his heart and said do you believe me,to relieve our hunger heal a good hand with force upon his heart to ours afterwards to your blood we will shock him,0.8,0.5851063829787234,0.42857142857142855
mix_librispeech_08311,0,0.3,a small settlement had been founded by mormon families on shoal creek and here on the 30th of october 1838 a company of 240 fell upon the hapless settlers and butchered a score,a small settlement had been founded by mormon families other shaddle creek and here on the 30th of october 1838 a company of 200 and 30 fell upon the hapless settlers and butchered a score,0.15151515151515152,0.09090909090909091,0.08333333333333333
mix_librispeech_04752,5,1.0,the mother as soon as the chaise is so far turned that mary can no longer watch the expression of her countenance goes away from the door with a smile of complacency and satisfaction upon her face at the ingenuity and success of her little artifice,the mother as soon as the chief was so far turned that mary can no longer watch the expression of a confidence goes away from the door with a smile of complacency and satisfaction of a case at the moment and the excess of her little activist,0.2391304347826087,0.14919354838709678,0.0
mix_librispeech_12197,5,0.5,and the gardener is boy chopped the tree into small pieces there was a whole heap lying there,and the gardener is boy chin and the dragon to small pieces traces it there was a whole heap lying there,0.3333333333333333,0.22580645161290322,0.0625
mix_librispeech_12149,5,0.5,i have come to your shores mister president with the purpose of seeing how things are progressing in this distant quarter of the world,i have come to your shores with the purpose of seeing how things are progressing and this disinquivocally is not the nature,0.2916666666666667,0.30597014925373134,0.13333333333333333
mix_librispeech_00635,5,0.2,but even the unsuccessful dramatist has his moments,but even the unsuccessful dramatist has his moments,0.0,0.0,0.0
mix_librispeech_04465,5,0.2,the europe they had come from lay out there beyond the irish sea europe of strange tongues and valleyed and woodbegirt and citadelled and of entrenched and marshaled races,the europe they had come from lay out there beyond the irish sea europe of strange tongues and valid and food begered and citadeld and of entrenched and martialed races,0.1724137931034483,0.07602339181286549,0.0
mix_librispeech_06799,5,0.4,yet here are we within a short range of the scaroons and not a sign of a trail have we crossed,yet here we within a short range of the sclerons and not a sign of betrayal have we crossed,0.19047619047619047,0.11702127659574468,0.0
mix_librispeech_07987,0,0.5,chapter 7 on the races of man,chapter 7 on the racist man,0.2857142857142857,0.13793103448275862,0.0
mix_librispeech_07079,0,0.4,next came olive is turn to help in the ceremonies,next came all right turn to help in the seraphiris,0.3,0.30612244897959184,0.0
mix_librispeech_06966,0,0.1,on either side of the road for a mile before you reached the foot of the hill stood tall osage orange hedges their glossy green marking off the yellow fields,on either side of the road for a mile before you reach the foot of the hill stood tall 0 sage orange headges and a glossy green marking off the yellow fields,0.2,0.06369426751592357,0.043478260869565216
mix_librispeech_04142,5,0.3,why one morning there came a quantity of people and set to work in the loft,why one morning there came a quantity of paper and set to work in the morning,0.125,0.13333333333333333,0.0
mix_librispeech_07027,5,0.1,experience proves this,experience proves this,0.0,0.0,0.0
mix_librispeech_09183,5,0.5,in a general way though not wholly nor consistently these 2 groups coincide,in a general way though not finally or consistently these 2 groups coincide,0.15384615384615385,0.06666666666666667,0.0
mix_librispeech_00876,0,0.4,these women were flattered by the attention of the young lady and had promised to assist in electing mister forbes,these women were fluttering by the attention of the young lady and had promised to assist in electing the uniforms,0.15,0.11403508771929824,0.0
mix_librispeech_04869,5,0.2,in the meantime i had formed a new idea of her,in the meantime i had formed a new idea of her,0.0,0.0,0.0
mix_librispeech_05315,5,0.4,on saturday mornings when the sodality met in the chapel to recite the little office his place was a cushioned kneeling desk at the right of the altar from which he led his wing of boys through the responses,on saturday mornings when the so delete met in the chapel to recite the little office his place was a cushioned kneeling desk at the right of the altar from which he led his wing of voice through the responses,0.07692307692307693,0.03864734299516908,0.0
mix_librispeech_05222,5,0.4,to keep afloat and to rescue from oblivion to hold above the gulf were it but a fragment of some language which man has spoken and which would otherwise be lost that is to say one of the elements good or bad of which civilization is composed or by which it is complicated to extend the records of social observation is to serve civilization itself,to keep afloat and to rescue from oblivion to hold above the game alright but if you can tell somewhere which man has spoken and which would otherwise be lost that is to say one of the elements and it is also worth a position as composed or by which it is complicated i would still read the records and the social observation is to serve civilizing,0.36923076923076925,0.2334293948126801,0.13333333333333333
mix_librispeech_00004,5,0.5,lord john taking out gold cigarette case from his left hand upper waistcoat pocket,lure john taking out gold cigarette case from his left hand up and waist coast pocket,0.35714285714285715,0.0975609756097561,0.0
mix_librispeech_03051,5,0.5,they unite every quality and sometimes you will find me referring to them as colorists sometimes as chiaroscurists,they unite every quality and sometimes you will find me referring to ms colourists sometimes as kira skewers,0.2777777777777778,0.14912280701754385,0.0
mix_librispeech_05691,0,0.2,well well do not trouble to answer listen and see that i do you no injustice,well well do not trouble to answer listen and see what i do you know in justice,0.25,0.05263157894736842,0.0
mix_librispeech_03124,0,0.2,so many of them however as make up the retainer and hangers on of the patron may be classed as vicarious consumer without qualification,so many of them however as makeup the retainer and hangers are on the patron as well as the class as vicarious consumor without full education,0.5,0.18518518518518517,0.0
mix_librispeech_10852,5,1.0,it is the head of a parrot with a little flower in his beak from a picture of carpaccio is one of his series of the life of saint george,the head of a pair of some of the little flowers in the picture of her potions one of the series of the life accentured,0.6,0.41911764705882354,0.034482758620689655
mix_librispeech_02491,0,1.0,yes but perhaps i frightened her in what way,no one saw him do that perhaps we are looking at the powder of life,1.5555555555555556,1.0681818181818181,0.4074074074074074
mix_librispeech_03854,5,0.5,you would not eat with us you cannot say no to half of my ale i drink this to your health,you would not eat with us you cannot say no to half of my hail i am drink this to your health,0.09523809523809523,0.06741573033707865,0.0
mix_librispeech_04777,5,0.3,said another voice which i recognized as voltaire is kaffar,set another voice with direct nice as full cheers,0.7,0.4406779661016949,0.03571428571428571
mix_librispeech_09907,0,0.2,some images like some sensations feel very familiar while others feel strange,some images like some since the beginning feel very familiar while others feel strange,0.25,0.18181818181818182,0.05
mix_librispeech_07509,5,0.2,they were absorbed in his theology and were under the dominion of his name while that which was truly great and truly characteristic in him his effort to realize and connect abstractions was not understood by them at all,they were absorbed in his theology and were under the dominion of his name while that is what the satan just did intrually correct youristic in him his effort to realize and connect abstractions was not understood by them,0.28205128205128205,0.17272727272727273,0.2857142857142857
mix_librispeech_06457,5,0.4,he started at the thought he hurried forth sadly,he started at the thought he heard for its sad story,0.5555555555555556,0.25,0.0
mix_librispeech_06293,5,0.3,every one could observe his agitation and prostration a prostration which was indeed the more remarkable since people were not accustomed to see him with his arms hanging listlessly by his side his head bewildered and his eyes with all their bright intelligence bedimmed,everyone could observe his adjudication and frustration a frustration which was indeed the more remarkable since people were not accustomed to see him with his arms hanging listlessly by his side his head bewildered and his eyes with all their bright intelligence be dimmed,0.1590909090909091,0.040740740740740744,0.03333333333333333
mix_librispeech_01148,0,1.0,but he has not as yet defined this intermediate territory which lies somewhere between medicine and mathematics and he would have felt that there was as great an impiety in ranking theories of physics 1st in the order of knowledge as in placing the body before the soul,but he has not yet the final in a position that can be indicated some words of action which lies somewhere between medicine and mathematics it is possible that he would have been a position that would have been a position that would have been a position that would have been a position that would have been a position that would have been a position that would have been a position that would have been a position that would have been a position that would have been a position that would have been a position that would have been a position that would have been a position that would have been a position that would have been a position that would have been a position that would have been a position that would have been a position that would have been a position that would have been a position that would have been a position that would have been a position that would have been a position that would have been a position that would have been a position that would have been a position that would have been a position that would have been a position that would have been a position that would have been a position that would have been a position that would have been a position that would have been a position that would have been a position that would have been a position that would have been a position that would have been a position that would have been a position that would have been a position that would have been a position that would have been a position that would have been a position that would have been a position that would have been a position that would have been a position that would have been a position that would have been a position that would have been a position that would have been a position that would have been a position that would have been a position that would have been a position that would have been a position that would have been a position that would have been a position that would have been a position that would have been a position that would have been a position that would have been a position that would have been a position that would have been a position that would have been a position that would have been a position that would have been a position that would have been a position that would have been a position that would have been a position that would have been a position that would have been a,8.895833333333334,7.907063197026022,0.5714285714285714
mix_librispeech_11453,5,0.2,it was strange too that he found an arid pleasure in following up to the end the rigid lines of the doctrines of the church and penetrating into obscure silences only to hear and feel the more deeply his own condemnation,it was strange to that he found an erid pleasure in following up to the end the rigid lines of the doctrines of the church and penetrating into obscure silences only to hear and feel the more deeply his own condemnation,0.04878048780487805,0.00909090909090909,0.0
mix_librispeech_00574,5,0.1,philip lefrank this is my overlooker mister jago said the old man formally presenting us,philip lufrin this is my overlooker mister yago said the old man formally presenting us,0.13333333333333333,0.045454545454545456,0.0
mix_librispeech_03769,5,0.4,ojo had never eaten such a fine meal in all his life,ojo had never really made such a fine meal in all the 5,0.3333333333333333,0.3076923076923077,0.0
mix_librispeech_11928,5,0.5,to this we reply in one word only,we do this we reply one word,0.5,0.36363636363636365,0.125
mix_librispeech_04146,0,0.5,the king who had from this moment become in reality the principal dancer in the quadrille cast a look upon his vanquished rival,the king,0.9130434782608695,0.937007874015748,0.0
mix_librispeech_00853,0,0.3,it is indeed true that the importance of tact and skill in the training of the young and of cultivating their reason and securing their affection can not be overrated,it is a person who true that the importance of tact and skill in the training of the young and of cultivating their reason and securing their affection can not be overrated,0.1,0.06626506024096386,0.1111111111111111
mix_librispeech_10174,5,0.3,here they said is a rascal who has been harrying our coasts,here they said is a russia who has been hearing our coast,0.25,0.13559322033898305,0.0
mix_librispeech_10966,0,0.3,she even seemed mildly amused at the attention she attracted,she even seemed mildly amused at the attention she attracted,0.0,0.0,0.0
mix_librispeech_05919,0,0.5,ojo examined this curious contrivance with wonder,0 jill alexander they approach curious the door opens with a watchman,1.4285714285714286,0.8979591836734694,0.11428571428571428
mix_librispeech_09358,0,0.5,sir march 16th,this air you are be felt large,2.3333333333333335,1.5714285714285714,0.0
mix_librispeech_06614,5,1.0,then now let me explain to you the order of our entertainment 1st timaeus who is a natural philosopher will speak of the origin of the world going down to the creation of man and then i shall receive the men whom he has created and some of whom will have been educated by you and introduce them to you as the lost athenian citizens of whom the egyptian record spoke,then now let me explain to you the order of our entertainment 1st timaeus it has a natural for us for us for us for us for us for us for us for us for us for us for us for us for us for us for us for us for us for us for us for us for us for us for us for us for us for us for us for us for us for us for us for us for us for us for us for us for us for us for us for us for us for us for us for us for us for us for us for us for us for us for us for us for us for us for us for us for us for us for us for us for us for us for us for us for us for us for us for us for us for us for us for us for us for us for us for us for us for us for us for us for us for us for us for us for us for us for us for us for us for us for us for us for us for us for us for us for us for us for us for us for us for us for us for us for us for us for us for us for us for us for us for us for us for us for us for us for us for us for us for us for us for us for us for us for us for us for us for us for us for us for us for us for us for us for us for us for us for us for us for us,3.971830985915493,2.4136986301369863,0.14285714285714285
mix_librispeech_06002,0,0.2,he tried to think how it could be,he tried to think but how it could be,0.125,0.12121212121212122,0.037037037037037035
mix_librispeech_09163,5,0.3,but not more than what is in the bible aunt said dinah,but not more than what is in the bible and said dynast you had,0.3333333333333333,0.2222222222222222,0.11538461538461539
mix_librispeech_10893,0,0.2,if christian perfection be necessary to salvation i shall never be saved my heart is a very hotbed for sinful thoughts and when i decide on an action i scarcely remember to look to my redeemer for direction,if christian perfection be necessary to so many i shall never be saved my heart is a very hot bed for sinful thoughts and when i decide on an action i scarcely want to look to my redeemer for a direction,0.15789473684210525,0.08737864077669903,0.0
mix_librispeech_04495,5,0.5,on the table in token that the sentiment of old english hospitality had not been left behind stood a large pewter tankard at the bottom of which had hester or pearl peeped into it they might have seen the frothy remnant of a recent draft of ale,on the table in token that the sentiment of old english hospitality had not been left behind to the large pewter tankard at the bottom of which had hester or pearl keep into it they might have seen the frothy remnant of a misadraft of ale,0.10638297872340426,0.06147540983606557,0.0
mix_librispeech_08173,5,0.1,nothing will be more precious to you i think in the practical study of art than the conviction which will force itself on you more and more every hour of the way all things are bound together little and great in spirit and in matter,nothing will be more precious to you i think in the practical study of art than the conviction which will force itself on you more and more every hour of the way all things are bound together little and great and spirit and in matter,0.022222222222222223,0.008620689655172414,0.0
mix_librispeech_06655,0,0.5,up and down the water we went to get much wealth and much frolic,up and down the water we will hit much wealth and much from all,0.35714285714285715,0.203125,0.0
mix_librispeech_12039,5,0.4,you see my friend it is an issue of the monster the notorious narwhale,you see my friend it is an issue of the monster but notorious,0.14285714285714285,0.17142857142857143,0.0
mix_librispeech_02368,5,0.4,tied to a woman,tied to a woman must,0.25,0.3333333333333333,0.0
mix_librispeech_04780,5,0.4,0 very well said gringo turning away with a shade of contempt you will find if you are going into literature and newspaper work that you can not afford a conscience like that,0 very well said gringo turning away was a shade of invisible you will find if you are going into literature and newspaper work that you can not afford to exclude like that,0.12121212121212122,0.12643678160919541,0.037037037037037035
mix_librispeech_07992,5,0.2,i often heard her talk of you in the same sort of way,i often heard her talk of you in the same sort of way,0.0,0.0,0.0
mix_librispeech_02950,0,0.1,in this connection it should be mentioned that the association of edison illuminating companies in the same year adopted resolutions unanimously to the effect that the edison meter was accurate and that its use was not expensive for stations above 1000 lights and that the best financial results were invariably secured in a station selling current by meter,in this connection it should be mentioned that the association of edison illuminating companies in the same year the lofted resolutions unanimously to the effect that the edison meter was accurate and that its use was not expensive for stations above 1000 lights and that the best financial results were invariably secured in a station selling current by meter,0.034482758620689655,0.01680672268907563,0.0
mix_librispeech_05625,5,0.3,chapter 7 on the races of man,chapter 7 on the races of man,0.0,0.0,0.0
