mix_id,dataset,target_audio_path,target_speaker_id,target_gender,target_transcript,noise_audio_path,noise_speaker_id,noise_gender,noise_transcript,sir_level_db,overlap_ratio,target_start_time,noise_start_times
mix_librispeech_5880,librispeech,data/librispeech/LibriSpeech/test-clean/1188/133604/1188-133604-0028.flac,1188,Unknown,well then last here is turner's greek school of the highest class and you define his art absolutely as first the displaying intensely and with the sternest intellect of natural form as it is and then the envelopment of it with cloud and fire,data/librispeech/LibriSpeech/test-clean/8455/210777/8455-210777-0055.flac,8455,Unknown,sir i have it in command to inform your excellency that you have been appointed governor of the crown colony which is called britannula,5,1.0,0.0,[]
mix_librispeech_5881,librispeech,data/librispeech/LibriSpeech/test-clean/6829/68769/6829-68769-0053.flac,6829,Unknown,and to think we can save all that misery and despair by the payment of a hundred and fifty dollars,data/librispeech/LibriSpeech/test-clean/121/127105/121-127105-0000.flac,121,Unknown,it was this observation that drew from douglas not immediately but later in the evening a reply that had the interesting consequence to which i call attention,-5,0.1,0.0,[]
mix_librispeech_5882,librispeech,data/librispeech/LibriSpeech/test-clean/3575/170457/3575-170457-0045.flac,3575,Unknown,i am not good enough for you and you must be kept from the contamination of too intimate society,data/librispeech/LibriSpeech/test-clean/5105/28233/5105-28233-0009.flac,5105,Unknown,the bond of union thus effected could never be severed and although ben zoof's achievements had fairly earned him the right of retirement he firmly declined all honors or any pension that might part him from his superior officer,5,0.4,0.0,[]
mix_librispeech_5883,librispeech,data/librispeech/LibriSpeech/test-clean/7127/75946/7127-75946-0005.flac,7127,Unknown,what do you mean inquired louis,data/librispeech/LibriSpeech/test-clean/4992/23283/4992-23283-0012.flac,4992,Unknown,independent of her fortune she has beauty to captivate the heart of any man and with all her follies she has a frankness in her manner an unaffected wisdom in her thoughts a vivacity in her conversation and withal a softness in her demeanour that might alone engage the affections of a man of the nicest sentiments and the strongest understanding,-5,0.1,0.0,[]
mix_librispeech_5884,librispeech,data/librispeech/LibriSpeech/test-clean/7176/88083/7176-88083-0017.flac,7176,Unknown,but at this point in the rapids it was impossible for him to stay down,data/librispeech/LibriSpeech/test-clean/8230/279154/8230-279154-0000.flac,8230,Unknown,the analysis of knowledge will occupy us until the end of the thirteenth lecture and is the most difficult part of our whole enterprise,-5,0.1,0.0,[]
mix_librispeech_5885,librispeech,data/librispeech/LibriSpeech/test-clean/61/70970/61-70970-0035.flac,61,Unknown,warrenton spoke thus with significance to show robin that he was not to think geoffrey's claims to the estate would be passed by,data/librispeech/LibriSpeech/test-clean/5683/32866/5683-32866-0010.flac,5683,Unknown,well you know radie women like wicked fellows it is contrast i suppose but they do and i'm sure from what bracton has said to me i know him intimately that dorcas likes him and i can't conceive why they are not married,0,0.4,0.0,[]
mix_librispeech_5886,librispeech,data/librispeech/LibriSpeech/test-clean/4446/2273/4446-2273-0022.flac,4446,Unknown,they were both remembering what the woman had said when she took the money god give you a happy love,data/librispeech/LibriSpeech/test-clean/8555/284447/8555-284447-0008.flac,8555,Unknown,rich jewels of blue stones glittered upon their persons and the royal ladies were fully as gorgeous as they were haughty and overbearing,0,1.0,0.0,[]
mix_librispeech_5887,librispeech,data/librispeech/LibriSpeech/test-clean/8555/284447/8555-284447-0016.flac,8555,Unknown,fine glorious,data/librispeech/LibriSpeech/test-clean/1188/133604/1188-133604-0013.flac,1188,Unknown,it must remember be one or the other,-5,0.5,0.0,[]
mix_librispeech_5888,librispeech,data/librispeech/LibriSpeech/test-clean/2830/3980/2830-3980-0052.flac,2830,Unknown,we are to hear christ who has been appointed by the father as our divine teacher,data/librispeech/LibriSpeech/test-clean/4446/2275/4446-2275-0016.flac,4446,Unknown,hilda watched him from her corner trembling and scarcely breathing dark shadows growing about her eyes it,0,0.3,0.0,[]
mix_librispeech_5889,librispeech,data/librispeech/LibriSpeech/test-clean/8230/279154/8230-279154-0011.flac,8230,Unknown,some images like some sensations feel very familiar while others feel strange,data/librispeech/LibriSpeech/test-clean/5683/32865/5683-32865-0005.flac,5683,Unknown,but her greeting to captain lake was more than usually haughty and frozen and her features i fancied particularly proud and pale,-5,0.4,0.0,[]
mix_librispeech_5890,librispeech,data/librispeech/LibriSpeech/test-clean/7729/102255/7729-102255-0005.flac,7729,Unknown,this was a formidable array of advantages slavery was playing with loaded dice,data/librispeech/LibriSpeech/test-clean/1580/141083/1580-141083-0006.flac,1580,Unknown,the only duplicate which existed so far as i knew was that which belonged to my servant bannister a man who has looked after my room for ten years and whose honesty is absolutely above suspicion,5,0.4,0.0,[]
mix_librispeech_5891,librispeech,data/librispeech/LibriSpeech/test-clean/5105/28240/5105-28240-0011.flac,5105,Unknown,i left you on a continent and here i have the honor of finding you on an island,data/librispeech/LibriSpeech/test-clean/5683/32879/5683-32879-0025.flac,5683,Unknown,thank you dorcas dear,-5,1.0,0.0,[]
mix_librispeech_5892,librispeech,data/librispeech/LibriSpeech/test-clean/260/123288/260-123288-0024.flac,260,Unknown,the fireball half of it white half azure blue and the size of a ten inch shell moved slowly about the raft but revolving on its own axis with astonishing velocity as if whipped round by the force of the whirlwind,data/librispeech/LibriSpeech/test-clean/4507/16021/4507-16021-0004.flac,4507,Unknown,what is slang,5,0.5,0.0,[]
mix_librispeech_5893,librispeech,data/librispeech/LibriSpeech/test-clean/672/122797/672-122797-0017.flac,672,Unknown,something better something still grander must follow but what,data/librispeech/LibriSpeech/test-clean/5105/28240/5105-28240-0002.flac,5105,Unknown,exclaimed servadac keeping his eye unmoved at his telescope,-5,0.3,0.0,[]
mix_librispeech_5894,librispeech,data/librispeech/LibriSpeech/test-clean/7729/102255/7729-102255-0015.flac,7729,Unknown,one of his militia generals suggested that the governor should require the outlaws at lawrence and elsewhere to surrender the sharps rifles another wrote asking him to call out the government troops at fort leavenworth,data/librispeech/LibriSpeech/test-clean/2830/3980/2830-3980-0044.flac,2830,Unknown,however the grace and peace of god will,0,0.2,0.0,[]
mix_librispeech_5895,librispeech,data/librispeech/LibriSpeech/test-clean/121/127105/121-127105-0032.flac,121,Unknown,yes but that's just the beauty of her passion,data/librispeech/LibriSpeech/test-clean/5639/40744/5639-40744-0035.flac,5639,Unknown,she reflected how near she stood to the crisis which was to determine whether she was to be blessed or unhappy for ever and racked by the intensity of her emotions she suddenly changed colour her head dropped and she fell forward in a swoon into the arms of the dismayed estafania,-5,0.1,0.0,[]
mix_librispeech_5896,librispeech,data/librispeech/LibriSpeech/test-clean/260/123288/260-123288-0027.flac,260,Unknown,a suffocating smell of nitrogen fills the air it enters the throat it fills the lungs,data/librispeech/LibriSpeech/test-clean/5639/40744/5639-40744-0033.flac,5639,Unknown,her bearing was graceful and animated she led her son by the hand and before her walked two maids with wax lights and silver candlesticks,-5,0.1,0.0,[]
mix_librispeech_5897,librispeech,data/librispeech/LibriSpeech/test-clean/4970/29095/4970-29095-0038.flac,4970,Unknown,ruth was glad to hear that philip had made a push into the world and she was sure that his talent and courage would make a way for him,data/librispeech/LibriSpeech/test-clean/672/122797/672-122797-0063.flac,672,Unknown,then good bye said the rats and they went home,0,0.5,0.0,[]
mix_librispeech_5898,librispeech,data/librispeech/LibriSpeech/test-clean/8230/279154/8230-279154-0026.flac,8230,Unknown,this distinction is vital to the understanding of memory but it is not so easy to carry out in practice as it is to draw in theory,data/librispeech/LibriSpeech/test-clean/8455/210777/8455-210777-0050.flac,8455,Unknown,one of us always remains on board while the other is on shore,0,0.4,0.0,[]
mix_librispeech_5899,librispeech,data/librispeech/LibriSpeech/test-clean/8463/287645/8463-287645-0007.flac,8463,Unknown,another case said john wesley was a little girl half grown who was washing windows up stairs one day and unluckily fell asleep in the window and in this position was found by her mistress in a rage the mistress hit her a heavy slap knocked her out of the window and she fell to the pavement and died in a few hours from the effects thereof,data/librispeech/LibriSpeech/test-clean/8455/210777/8455-210777-0036.flac,8455,Unknown,i can afford to smile because i am absolutely powerless before you but i do not the less feel that in a matter in which the progress of the world is concerned i or rather we have been put down by brute force,0,1.0,0.0,[]
mix_librispeech_5900,librispeech,data/librispeech/LibriSpeech/test-clean/6930/75918/6930-75918-0007.flac,6930,Unknown,you will be frank with me i always am,data/librispeech/LibriSpeech/test-clean/4992/41797/4992-41797-0009.flac,4992,Unknown,henry lord with the degree of ph d to his credit had been professor of zoology at a new england college but had resigned his post in order to write a series of scientific text books,5,0.2,0.0,[]
mix_librispeech_5901,librispeech,data/librispeech/LibriSpeech/test-clean/237/126133/237-126133-0016.flac,237,Unknown,oh no jasper i must go by my very own self,data/librispeech/LibriSpeech/test-clean/4446/2275/4446-2275-0007.flac,4446,Unknown,she pushed him toward the big chair by the fire and sat down on a stool at the opposite side of the hearth her knees drawn up to her chin laughing like a happy little girl,5,0.4,0.0,[]
mix_librispeech_5902,librispeech,data/librispeech/LibriSpeech/test-clean/8230/279154/8230-279154-0019.flac,8230,Unknown,it would seem that only rather recent events can be placed at all accurately by means of feelings giving their temporal relation to the present but it is clear that such feelings must play an essential part in the process of dating remembered events,data/librispeech/LibriSpeech/test-clean/908/157963/908-157963-0022.flac,908,Unknown,come forth worm and the silent valley to thy pensive queen,5,1.0,0.0,[]
mix_librispeech_5903,librispeech,data/librispeech/LibriSpeech/test-clean/260/123286/260-123286-0021.flac,260,Unknown,during his watch i slept,data/librispeech/LibriSpeech/test-clean/5639/40744/5639-40744-0001.flac,5639,Unknown,secure as he thought in the careful administration of justice in that city and the character of its well disposed inhabitants the good hidalgo was far from thinking that any disaster could befal his family,5,0.3,0.0,[]
mix_librispeech_5904,librispeech,data/librispeech/LibriSpeech/test-clean/8224/274381/8224-274381-0007.flac,8224,Unknown,by quick marches through these inaccessible mountains that general freed himself from the superior forces of the covenanters,data/librispeech/LibriSpeech/test-clean/1580/141083/1580-141083-0035.flac,1580,Unknown,holmes turned away and stooped suddenly to the floor halloa what's this,5,1.0,0.0,[]
mix_librispeech_5905,librispeech,data/librispeech/LibriSpeech/test-clean/8463/294825/8463-294825-0013.flac,8463,Unknown,for many then this book has been a source of fascination surely one of the most influential novels ever written an inspiration for such scientists and discoverers as engineer simon lake oceanographer william beebe polar traveler sir ernest shackleton,data/librispeech/LibriSpeech/test-clean/4507/16021/4507-16021-0058.flac,4507,Unknown,the flame is the enemy of the wing,0,1.0,0.0,[]
mix_librispeech_5906,librispeech,data/librispeech/LibriSpeech/test-clean/5105/28241/5105-28241-0014.flac,5105,Unknown,another circumstance was most remarkable,data/librispeech/LibriSpeech/test-clean/7021/79730/7021-79730-0000.flac,7021,Unknown,the three modes of management,0,0.3,0.0,[]
mix_librispeech_5907,librispeech,data/librispeech/LibriSpeech/test-clean/1089/134691/1089-134691-0000.flac,1089,Unknown,he could wait no longer,data/librispeech/LibriSpeech/test-clean/5105/28233/5105-28233-0010.flac,5105,Unknown,unlike his master he made no pretension to any gift of poetic power but his inexhaustible memory made him a living encyclopaedia and for his stock of anecdotes and trooper's tales he was matchless,-5,0.3,0.0,[]
mix_librispeech_5908,librispeech,data/librispeech/LibriSpeech/test-clean/1284/1181/1284-1181-0013.flac,1284,Unknown,ojo became a bit uneasy at this for he had already put quite a lot of the cleverness powder in the dish but he dared not interfere and so he comforted himself with the thought that one cannot have too much cleverness,data/librispeech/LibriSpeech/test-clean/1320/122612/1320-122612-0015.flac,1320,Unknown,the whole party crowded to the spot where uncas pointed out the impression of a moccasin in the moist alluvion,5,0.3,0.0,[]
mix_librispeech_5909,librispeech,data/librispeech/LibriSpeech/test-clean/1580/141084/1580-141084-0037.flac,1580,Unknown,when i approached your room i examined the window,data/librispeech/LibriSpeech/test-clean/4992/41797/4992-41797-0002.flac,4992,Unknown,grandfather was alexander carey l l d doctor of laws that is,5,0.3,0.0,[]
mix_librispeech_5910,librispeech,data/librispeech/LibriSpeech/test-clean/6829/68771/6829-68771-0031.flac,6829,Unknown,her eyes wandered to the maid's hands,data/librispeech/LibriSpeech/test-clean/3729/6852/3729-6852-0026.flac,3729,Unknown,yes but the meridian of the palais royal is the most exact,5,0.3,0.0,[]
mix_librispeech_5911,librispeech,data/librispeech/LibriSpeech/test-clean/908/31957/908-31957-0020.flac,908,Unknown,i thank all who have loved me in their hearts with thanks and love from mine,data/librispeech/LibriSpeech/test-clean/4507/16021/4507-16021-0036.flac,4507,Unknown,facts form one of these and ideas the other,5,0.1,0.0,[]
mix_librispeech_5912,librispeech,data/librispeech/LibriSpeech/test-clean/8455/210777/8455-210777-0008.flac,8455,Unknown,the ladies in compliance with that softness of heart which is their characteristic are on one side and the men by whom the world has to be managed are on the other,data/librispeech/LibriSpeech/test-clean/3729/6852/3729-6852-0022.flac,3729,Unknown,i address him in italian and he answers very wittily but his way of speaking makes me smile and i tell him why,5,0.5,0.0,[]
mix_librispeech_5913,librispeech,data/librispeech/LibriSpeech/test-clean/2830/3980/2830-3980-0051.flac,2830,Unknown,when you argue about the nature of god apart from the question of justification you may be as profound as you like,data/librispeech/LibriSpeech/test-clean/260/123286/260-123286-0006.flac,260,Unknown,we are losing time and the fact is i have not come all this way to take a little sail upon a pond on a raft,0,0.2,0.0,[]
mix_librispeech_5914,librispeech,data/librispeech/LibriSpeech/test-clean/4077/13751/4077-13751-0019.flac,4077,Unknown,who began the quarrel was it the mormons,data/librispeech/LibriSpeech/test-clean/1580/141083/1580-141083-0015.flac,1580,Unknown,did anyone know that these proofs would be there no one save the printer,-5,1.0,0.0,[]
mix_librispeech_5915,librispeech,data/librispeech/LibriSpeech/test-clean/1320/122617/1320-122617-0003.flac,1320,Unknown,there was something in his air and manner that betrayed to the scout the utter confusion of the state of his mind,data/librispeech/LibriSpeech/test-clean/4446/2275/4446-2275-0014.flac,4446,Unknown,i can't stand seeing you miserable,-5,0.4,0.0,[]
mix_librispeech_5916,librispeech,data/librispeech/LibriSpeech/test-clean/260/123286/260-123286-0028.flac,260,Unknown,its jaw is enormous and according to naturalists it is armed with no less than one hundred and eighty two teeth,data/librispeech/LibriSpeech/test-clean/6930/81414/6930-81414-0012.flac,6930,Unknown,said another voice which i recognized as voltaire's kaffar,5,0.3,0.0,[]
mix_librispeech_5917,librispeech,data/librispeech/LibriSpeech/test-clean/5142/33396/5142-33396-0044.flac,5142,Unknown,i am stiff with long sitting he said i itch for a fight i turned to the farmer,data/librispeech/LibriSpeech/test-clean/4970/29093/4970-29093-0012.flac,4970,Unknown,but philip did afford it and he wrote thanking his friends and declining because he said the political scheme would fail and ought to fail,0,0.3,0.0,[]
mix_librispeech_5918,librispeech,data/librispeech/LibriSpeech/test-clean/8224/274381/8224-274381-0004.flac,8224,Unknown,five hundred men more who had been levied by the covenanters were persuaded to embrace the royal cause and with this combined force he hastened to attack lord elcho who lay at perth with an army of six thousand men assembled upon the first news of the irish invasion,data/librispeech/LibriSpeech/test-clean/8463/294828/8463-294828-0002.flac,8463,Unknown,even so i had just returned from an arduous journey exhausted and badly needing a rest,5,0.2,0.0,[]
mix_librispeech_5919,librispeech,data/librispeech/LibriSpeech/test-clean/5683/32865/5683-32865-0004.flac,5683,Unknown,whatever lord chelford said miss brandon received it very graciously and even with a momentary smile,data/librispeech/LibriSpeech/test-clean/1320/122617/1320-122617-0007.flac,1320,Unknown,come come returned hawkeye uncasing his honest countenance the better to assure the wavering confidence of his companion you may see a skin which if it be not as white as one of the gentle ones has no tinge of red to it that the winds of the heaven and the sun have not bestowed now let us to business,5,0.1,0.0,[]
mix_librispeech_5920,librispeech,data/librispeech/LibriSpeech/test-clean/8463/287645/8463-287645-0003.flac,8463,Unknown,of this party edward a boy of seventeen called forth much sympathy he too was claimed by hollan,data/librispeech/LibriSpeech/test-clean/4507/16021/4507-16021-0031.flac,4507,Unknown,and then we insist upon it the study of social deformities and infirmities and the task of pointing them out with a view to remedy is not a business in which choice is permitted,0,0.4,0.0,[]
mix_librispeech_5921,librispeech,data/librispeech/LibriSpeech/test-clean/4446/2275/4446-2275-0021.flac,4446,Unknown,hilda's face quivered but she whispered yes i think it must have been,data/librispeech/LibriSpeech/test-clean/1580/141083/1580-141083-0002.flac,1580,Unknown,my friend's temper had not improved since he had been deprived of the congenial surroundings of baker street,-5,0.2,0.0,[]
mix_librispeech_5922,librispeech,data/librispeech/LibriSpeech/test-clean/3575/170457/3575-170457-0011.flac,3575,Unknown,but it is not with a view to distinction that you should cultivate this talent if you consult your own happiness,data/librispeech/LibriSpeech/test-clean/61/70968/61-70968-0003.flac,61,Unknown,he was like unto my father in a way and yet was not my father,0,0.2,0.0,[]
mix_librispeech_5923,librispeech,data/librispeech/LibriSpeech/test-clean/7176/88083/7176-88083-0005.flac,7176,Unknown,once fairly a wing however he wheeled and made back hurriedly for his perch,data/librispeech/LibriSpeech/test-clean/1284/1181/1284-1181-0004.flac,1284,Unknown,gold is the most common metal in the land of oz and is used for many purposes because it is soft and pliable,0,1.0,0.0,[]
mix_librispeech_5924,librispeech,data/librispeech/LibriSpeech/test-clean/1188/133604/1188-133604-0038.flac,1188,Unknown,but now here is a subject of which you will wonder at first why turner drew it at all,data/librispeech/LibriSpeech/test-clean/1284/134647/1284-134647-0006.flac,1284,Unknown,bishops virgins and even spotless infants were subjected to the disgrace of a public penance before they could be admitted to the communion of the donatists,-5,0.4,0.0,[]
mix_librispeech_5925,librispeech,data/librispeech/LibriSpeech/test-clean/5142/36377/5142-36377-0010.flac,5142,Unknown,he is not well he has come over the ocean for rest and change of scene,data/librispeech/LibriSpeech/test-clean/1580/141084/1580-141084-0049.flac,1580,Unknown,it was simple enough sir if you only had known but with all your cleverness it was impossible that you could know,0,0.2,0.0,[]
mix_librispeech_5926,librispeech,data/librispeech/LibriSpeech/test-clean/4446/2273/4446-2273-0023.flac,4446,Unknown,the strange woman and her passionate sentence that rang out so sharply had frightened them both,data/librispeech/LibriSpeech/test-clean/260/123288/260-123288-0028.flac,260,Unknown,we suffer stifling pains,-5,0.4,0.0,[]
mix_librispeech_5927,librispeech,data/librispeech/LibriSpeech/test-clean/1320/122617/1320-122617-0002.flac,1320,Unknown,in other words while he had implicit faith in the ability of balaam's ass to speak he was somewhat skeptical on the subject of a bear's singing and yet he had been assured of the latter on the testimony of his own exquisite organs,data/librispeech/LibriSpeech/test-clean/5142/36377/5142-36377-0018.flac,5142,Unknown,he looked up at naomi doubtingly from his plate and looked down again slowly with a frown,5,0.2,0.0,[]
mix_librispeech_5928,librispeech,data/librispeech/LibriSpeech/test-clean/3729/6852/3729-6852-0027.flac,3729,Unknown,that is true badauderie,data/librispeech/LibriSpeech/test-clean/1320/122612/1320-122612-0003.flac,1320,Unknown,he often stopped to examine the trees nor did he cross a rivulet without attentively considering the quantity the velocity and the color of its waters,-5,0.3,0.0,[]
mix_librispeech_5929,librispeech,data/librispeech/LibriSpeech/test-clean/7176/88083/7176-88083-0001.flac,7176,Unknown,the merganser had a crested head of iridescent green black a broad collar of lustrous white black back black and white wings white belly sides finely pencilled in black and white and a breast of rich chestnut red streaked with black,data/librispeech/LibriSpeech/test-clean/908/157963/908-157963-0025.flac,908,Unknown,i see they lay helpless and naked weeping and none to answer none to cherish thee with mothers smiles,0,1.0,0.0,[]
mix_librispeech_5930,librispeech,data/librispeech/LibriSpeech/test-clean/6930/75918/6930-75918-0016.flac,6930,Unknown,yes i need repose many things have agitated me to day both in mind and body when you return to morrow i shall no longer be the same man,data/librispeech/LibriSpeech/test-clean/7021/85628/7021-85628-0002.flac,7021,Unknown,he was such a big boy that he wore high boots and carried a jack knife,0,0.2,0.0,[]
mix_librispeech_5931,librispeech,data/librispeech/LibriSpeech/test-clean/908/31957/908-31957-0022.flac,908,Unknown,then i long tried by natural ills received the comfort fast while budding at thy sight my pilgrim's staff gave out green leaves with morning dews impearled,data/librispeech/LibriSpeech/test-clean/2094/142345/2094-142345-0038.flac,2094,Unknown,i can no more help spending my life in trying to do what i can for the souls of others than you could help running if you heard little totty crying at the other end of the house the voice would go to your heart you would think the dear child was in trouble or in danger and you couldn't rest without running to help her and comfort her,5,0.5,0.0,[]
mix_librispeech_5932,librispeech,data/librispeech/LibriSpeech/test-clean/121/123859/121-123859-0004.flac,121,Unknown,so i return rebuk'd to my content and gain by ill thrice more than i have spent,data/librispeech/LibriSpeech/test-clean/672/122797/672-122797-0013.flac,672,Unknown,i am now tall and my branches spread like the others that were carried off last year oh,0,0.3,0.0,[]
mix_librispeech_5933,librispeech,data/librispeech/LibriSpeech/test-clean/7176/92135/7176-92135-0007.flac,7176,Unknown,anyhow it's jolly exciting and i can do the dialogue all right,data/librispeech/LibriSpeech/test-clean/1188/133604/1188-133604-0005.flac,1188,Unknown,it is the head of a parrot with a little flower in his beak from a picture of carpaccio's one of his series of the life of saint george,-5,0.5,0.0,[]
mix_librispeech_5934,librispeech,data/librispeech/LibriSpeech/test-clean/1580/141083/1580-141083-0003.flac,1580,Unknown,without his scrapbooks his chemicals and his homely untidiness he was an uncomfortable man,data/librispeech/LibriSpeech/test-clean/7127/75946/7127-75946-0005.flac,7127,Unknown,what do you mean inquired louis,0,0.4,0.0,[]
mix_librispeech_5935,librispeech,data/librispeech/LibriSpeech/test-clean/4077/13754/4077-13754-0008.flac,4077,Unknown,it has been my privilege to tread the soil of many lands to observe the customs and study the habits of more nations than one and i have yet to find the place and meet the people where and with whom the purity of man and woman is held more precious than among the maligned mormons in the mountain valleys of the west,data/librispeech/LibriSpeech/test-clean/1580/141083/1580-141083-0041.flac,1580,Unknown,let us hear the suspicions i will look after the proofs,5,0.1,0.0,[]
mix_librispeech_5936,librispeech,data/librispeech/LibriSpeech/test-clean/4992/23283/4992-23283-0016.flac,4992,Unknown,again he searched his own thoughts nor ineffectually as before,data/librispeech/LibriSpeech/test-clean/260/123440/260-123440-0003.flac,260,Unknown,oh won't she be savage if i've kept her waiting,-5,0.2,0.0,[]
mix_librispeech_5937,librispeech,data/librispeech/LibriSpeech/test-clean/908/157963/908-157963-0026.flac,908,Unknown,and says thou mother of my children i have loved thee and i have given thee a crown that none can take away,data/librispeech/LibriSpeech/test-clean/5683/32865/5683-32865-0009.flac,5683,Unknown,and he placed it in that gentleman's fingers who now took his turn at the lamp and contemplated the little parallelogram with a gleam of sly amusement,0,0.4,0.0,[]
mix_librispeech_5938,librispeech,data/librispeech/LibriSpeech/test-clean/1221/135766/1221-135766-0000.flac,1221,Unknown,how strange it seemed to the sad woman as she watched the growth and the beauty that became every day more brilliant and the intelligence that threw its quivering sunshine over the tiny features of this child,data/librispeech/LibriSpeech/test-clean/7127/75946/7127-75946-0002.flac,7127,Unknown,let him come in then said the king and as if colbert had been listening at the door for the purpose of keeping himself au courant with the conversation he entered as soon as the king had pronounced his name to the two courtiers,5,1.0,0.0,[]
mix_librispeech_5939,librispeech,data/librispeech/LibriSpeech/test-clean/2094/142345/2094-142345-0022.flac,2094,Unknown,mister ottley's indeed,data/librispeech/LibriSpeech/test-clean/8455/210777/8455-210777-0063.flac,8455,Unknown,to day i shouted,-5,0.2,0.0,[]
mix_librispeech_5940,librispeech,data/librispeech/LibriSpeech/test-clean/4992/41797/4992-41797-0019.flac,4992,Unknown,olive's mournful black eyes met nancy's sparkling brown ones,data/librispeech/LibriSpeech/test-clean/5683/32879/5683-32879-0023.flac,5683,Unknown,you resemble me rachel you are fearless and inflexible and generous,-5,1.0,0.0,[]
mix_librispeech_5941,librispeech,data/librispeech/LibriSpeech/test-clean/4992/23283/4992-23283-0003.flac,4992,Unknown,so there is to me added sandford with a sarcastic sneer,data/librispeech/LibriSpeech/test-clean/4446/2275/4446-2275-0016.flac,4446,Unknown,hilda watched him from her corner trembling and scarcely breathing dark shadows growing about her eyes it,0,0.2,0.0,[]
mix_librispeech_5942,librispeech,data/librispeech/LibriSpeech/test-clean/2961/960/2961-960-0015.flac,2961,Unknown,the style and plan of the timaeus differ greatly from that of any other of the platonic dialogues,data/librispeech/LibriSpeech/test-clean/1320/122617/1320-122617-0029.flac,1320,Unknown,if you are not then knocked on the head your being a non composser will protect you and you'll then have a good reason to expect to die in your bed,0,0.5,0.0,[]
mix_librispeech_5943,librispeech,data/librispeech/LibriSpeech/test-clean/1284/1180/1284-1180-0026.flac,1284,Unknown,but first i will tell you that for many years i have longed for a servant to help me with the housework and to cook the meals and wash the dishes,data/librispeech/LibriSpeech/test-clean/1320/122617/1320-122617-0002.flac,1320,Unknown,in other words while he had implicit faith in the ability of balaam's ass to speak he was somewhat skeptical on the subject of a bear's singing and yet he had been assured of the latter on the testimony of his own exquisite organs,-5,1.0,0.0,[]
mix_librispeech_5944,librispeech,data/librispeech/LibriSpeech/test-clean/4446/2273/4446-2273-0006.flac,4446,Unknown,they are all sketches made about the villa d'este you see,data/librispeech/LibriSpeech/test-clean/61/70968/61-70968-0026.flac,61,Unknown,the strollers took their part in it with hearty zest now that they had some chance of beating off their foes,5,0.3,0.0,[]
mix_librispeech_5945,librispeech,data/librispeech/LibriSpeech/test-clean/237/126133/237-126133-0021.flac,237,Unknown,she asked impulsively i didn't believe you could persuade her father,data/librispeech/LibriSpeech/test-clean/2300/131720/2300-131720-0014.flac,2300,Unknown,mister edison was a leader far ahead of the time,0,0.5,0.0,[]
mix_librispeech_5946,librispeech,data/librispeech/LibriSpeech/test-clean/1580/141083/1580-141083-0025.flac,1580,Unknown,the man entered and took the papers sheet by sheet from the central table,data/librispeech/LibriSpeech/test-clean/5683/32879/5683-32879-0023.flac,5683,Unknown,you resemble me rachel you are fearless and inflexible and generous,-5,0.2,0.0,[]
mix_librispeech_5947,librispeech,data/librispeech/LibriSpeech/test-clean/7729/102255/7729-102255-0033.flac,7729,Unknown,as he had promised to protect the hotel the reassured citizens began to laugh at their own fears,data/librispeech/LibriSpeech/test-clean/7176/92135/7176-92135-0034.flac,7176,Unknown,the duchess of southbridge to lord reggie oh reggie what did you say,0,0.2,0.0,[]
mix_librispeech_5948,librispeech,data/librispeech/LibriSpeech/test-clean/1580/141083/1580-141083-0043.flac,1580,Unknown,the top floor belongs to miles mc laren,data/librispeech/LibriSpeech/test-clean/5683/32879/5683-32879-0017.flac,5683,Unknown,of mark wylder i say this his name has been for years hateful to me and recently it has become frightful and you will promise me simply this that you will never ask me to speak again about him,0,1.0,0.0,[]
mix_librispeech_5949,librispeech,data/librispeech/LibriSpeech/test-clean/1995/1837/1995-1837-0015.flac,1995,Unknown,the squares of cotton sharp edged heavy were just about to burst to bolls,data/librispeech/LibriSpeech/test-clean/3575/170457/3575-170457-0051.flac,3575,Unknown,at tea time they were sad and silent and the meal went away untouched by any of the three,0,0.3,0.0,[]
mix_librispeech_5950,librispeech,data/librispeech/LibriSpeech/test-clean/1284/1181/1284-1181-0021.flac,1284,Unknown,asked the voice in scornful accents,data/librispeech/LibriSpeech/test-clean/61/70970/61-70970-0033.flac,61,Unknown,truly such a horse should be worth much in nottingham fair,5,0.4,0.0,[]
mix_librispeech_5951,librispeech,data/librispeech/LibriSpeech/test-clean/5142/33396/5142-33396-0054.flac,5142,Unknown,that is the best way to decide for the spear will always point somewhere and one thing is as good as another,data/librispeech/LibriSpeech/test-clean/1089/134686/1089-134686-0018.flac,1089,Unknown,it was strange too that he found an arid pleasure in following up to the end the rigid lines of the doctrines of the church and penetrating into obscure silences only to hear and feel the more deeply his own condemnation,0,0.4,0.0,[]
mix_librispeech_5952,librispeech,data/librispeech/LibriSpeech/test-clean/7021/85628/7021-85628-0012.flac,7021,Unknown,but you must not eat with your cap on your head she said and was going to take it off,data/librispeech/LibriSpeech/test-clean/1995/1837/1995-1837-0009.flac,1995,Unknown,the lagoon had been level with the dykes a week ago and now,-5,1.0,0.0,[]
mix_librispeech_5953,librispeech,data/librispeech/LibriSpeech/test-clean/8230/279154/8230-279154-0008.flac,8230,Unknown,but i do not think such an inference is warranted,data/librispeech/LibriSpeech/test-clean/237/134500/237-134500-0019.flac,237,Unknown,he dropped a handful into her lap,0,0.2,0.0,[]
