mix_id,dataset,target_audio_path,target_speaker_id,target_transcript,enrollment_audio_path,noise_audio_path,noise_speaker_id,noise_transcript,sir_level_db,overlap_ratio
mix_librispeech_08384,librispeech,data/librispeech/LibriSpeech/test-clean/5683/32866/5683-32866-0003.flac,5683,in the meantime i had formed a new idea of her,data/librispeech/LibriSpeech/test-clean/5683/32879/5683-32879-0005.flac,data/librispeech/LibriSpeech/test-clean/8555/284449/8555-284449-0003.flac,8555,when the blueskins saw ghip ghisizzle they raised another great shout for he was the favorite of the soldiers and very popular with all the people,5,0.2
mix_librispeech_08385,librispeech,data/librispeech/LibriSpeech/test-clean/2830/3980/2830-3980-0035.flac,2830,they remain divine regardless of men's opinion,data/librispeech/LibriSpeech/test-clean/2830/3980/2830-3980-0056.flac,data/librispeech/LibriSpeech/test-clean/8230/279154/8230-279154-0043.flac,8230,of course the words this has existed before are a very inadequate translation of what actually happens when we form a judgment of recognition but that is unavoidable words are framed to express a level of thought which is by no means primitive and are quite incapable of expressing such an elementary occurrence as recognition,5,1.0
mix_librispeech_08386,librispeech,data/librispeech/LibriSpeech/test-clean/7176/92135/7176-92135-0013.flac,7176,we moderns however see the absurdity of it,data/librispeech/LibriSpeech/test-clean/7176/92135/7176-92135-0027.flac,data/librispeech/LibriSpeech/test-clean/3575/170457/3575-170457-0055.flac,3575,still her heart had received a shock in the perception of anne's delicacy and all these holidays she watched over her with the longing fond anxiety which is so full of sudden pangs of fear,0,0.4
mix_librispeech_08387,librispeech,data/librispeech/LibriSpeech/test-clean/7176/88083/7176-88083-0027.flac,7176,then the leader parted from the line,data/librispeech/LibriSpeech/test-clean/7176/88083/7176-88083-0018.flac,data/librispeech/LibriSpeech/test-clean/4970/29095/4970-29095-0034.flac,4970,why should i rust and be stupid and sit in inaction because i am a girl,5,0.1
mix_librispeech_08388,librispeech,data/librispeech/LibriSpeech/test-clean/1995/1837/1995-1837-0021.flac,1995,the hope and dream of harvest was upon the land,data/librispeech/LibriSpeech/test-clean/1995/1826/1995-1826-0014.flac,data/librispeech/LibriSpeech/test-clean/61/70970/61-70970-0026.flac,61,fitzooth's hand rested at last upon the top rung of a ladder and slowly the truth came to him,0,0.3
mix_librispeech_08389,librispeech,data/librispeech/LibriSpeech/test-clean/61/70968/61-70968-0058.flac,61,will you forgive me now,data/librispeech/LibriSpeech/test-clean/61/70970/61-70970-0014.flac,data/librispeech/LibriSpeech/test-clean/4507/16021/4507-16021-0034.flac,4507,they constitute two different orders of facts which correspond to each other which are always interlaced and which often bring forth results,5,0.4
mix_librispeech_08390,librispeech,data/librispeech/LibriSpeech/test-clean/237/134500/237-134500-0029.flac,237,i don't want to stand around and look on,data/librispeech/LibriSpeech/test-clean/237/134500/237-134500-0030.flac,data/librispeech/LibriSpeech/test-clean/2830/3980/2830-3980-0005.flac,2830,do you suppose that god for the sake of a few lutheran heretics would disown his entire church,5,1.0
mix_librispeech_08391,librispeech,data/librispeech/LibriSpeech/test-clean/7176/92135/7176-92135-0011.flac,7176,now the object of this soliloquy is plain,data/librispeech/LibriSpeech/test-clean/7176/92135/7176-92135-0008.flac,data/librispeech/LibriSpeech/test-clean/2094/142345/2094-142345-0051.flac,2094,no thank you i'll just look at the whelps and leave a message about them with your shepherd,5,0.5
mix_librispeech_08392,librispeech,data/librispeech/LibriSpeech/test-clean/5142/33396/5142-33396-0020.flac,5142,a house smells of smoke a ship smells of frolic,data/librispeech/LibriSpeech/test-clean/5142/33396/5142-33396-0014.flac,data/librispeech/LibriSpeech/test-clean/6930/76324/6930-76324-0015.flac,6930,smuggling the house cleaning paraphernalia into the cellar window unobserved that afternoon proved no easy task for cynthia had added a whisk broom and dust pan to the outfit,5,0.2
mix_librispeech_08393,librispeech,data/librispeech/LibriSpeech/test-clean/61/70970/61-70970-0034.flac,61,nay nay lording answered warrenton with a half laugh,data/librispeech/LibriSpeech/test-clean/61/70968/61-70968-0061.flac,data/librispeech/LibriSpeech/test-clean/8230/279154/8230-279154-0000.flac,8230,the analysis of knowledge will occupy us until the end of the thirteenth lecture and is the most difficult part of our whole enterprise,0,0.1
mix_librispeech_08394,librispeech,data/librispeech/LibriSpeech/test-clean/1089/134686/1089-134686-0016.flac,1089,then you can ask him questions on the catechism dedalus,data/librispeech/LibriSpeech/test-clean/1089/134691/1089-134691-0025.flac,data/librispeech/LibriSpeech/test-clean/1320/122617/1320-122617-0023.flac,1320,uncas who had already approached the door in readiness to lead the way now recoiled and placed himself once more in the bottom of the lodge,0,1.0
mix_librispeech_08395,librispeech,data/librispeech/LibriSpeech/test-clean/8555/284449/8555-284449-0014.flac,8555,the former boolooroo groaned,data/librispeech/LibriSpeech/test-clean/8555/284447/8555-284447-0020.flac,data/librispeech/LibriSpeech/test-clean/2094/142345/2094-142345-0010.flac,2094,hetty sorrel often took the opportunity when her aunt's back was turned of looking at the pleasing reflection of herself in those polished surfaces for the oak table was usually turned up like a screen and was more for ornament than for use and she could see herself sometimes in the great round pewter dishes that were ranged on the shelves above the long deal dinner table or in the hobs of the grate which always shone like jasper,0,0.2
mix_librispeech_08396,librispeech,data/librispeech/LibriSpeech/test-clean/7176/92135/7176-92135-0024.flac,7176,to be or not to be that is the question whether tis nobler,data/librispeech/LibriSpeech/test-clean/7176/92135/7176-92135-0030.flac,data/librispeech/LibriSpeech/test-clean/237/134493/237-134493-0010.flac,237,i never see lou's scythe over here,0,0.2
mix_librispeech_08397,librispeech,data/librispeech/LibriSpeech/test-clean/1995/1837/1995-1837-0027.flac,1995,on she hurried until sweeping down to the lagoon and the island lo the cotton lay before her,data/librispeech/LibriSpeech/test-clean/1995/1837/1995-1837-0004.flac,data/librispeech/LibriSpeech/test-clean/908/31957/908-31957-0014.flac,908,a ring of amethyst i could not wear here plainer to my sight than that first kiss,0,0.5
mix_librispeech_08398,librispeech,data/librispeech/LibriSpeech/test-clean/121/127105/121-127105-0035.flac,121,she promised to do this and she mentioned to me that when for a moment disburdened delighted he held her hand thanking her for the sacrifice she already felt rewarded,data/librispeech/LibriSpeech/test-clean/121/127105/121-127105-0015.flac,data/librispeech/LibriSpeech/test-clean/4446/2271/4446-2271-0009.flac,4446,mainhall vouched for her constancy with a loftiness that made alexander smile even while a kind of rapid excitement was tingling through him,5,1.0
mix_librispeech_08399,librispeech,data/librispeech/LibriSpeech/test-clean/5639/40744/5639-40744-0003.flac,5639,in a moment he communicated his thoughts to his companions and in the next moment they resolved to turn back and carry her off to please rodolfo for the rich who are open handed always find parasites ready to encourage their bad propensities and thus to conceive this wicked design to communicate it approve it resolve on ravishing leocadia and to carry that design into effect was the work of a moment,data/librispeech/LibriSpeech/test-clean/5639/40744/5639-40744-0010.flac,data/librispeech/LibriSpeech/test-clean/4507/16021/4507-16021-0027.flac,4507,phoenician very good,5,0.4
mix_librispeech_08400,librispeech,data/librispeech/LibriSpeech/test-clean/260/123288/260-123288-0015.flac,260,from the under surface of the clouds there are continual emissions of lurid light electric matter is in continual evolution from their component molecules the gaseous elements of the air need to be slaked with moisture for innumerable columns of water rush upwards into the air and fall back again in white foam,data/librispeech/LibriSpeech/test-clean/260/123286/260-123286-0019.flac,data/librispeech/LibriSpeech/test-clean/121/127105/121-127105-0012.flac,121,it wasn't simply that she said so but that i knew she hadn't i was sure i could see,0,0.4
mix_librispeech_08401,librispeech,data/librispeech/LibriSpeech/test-clean/4992/41797/4992-41797-0013.flac,4992,she makes effort after effort trembling with eagerness and when she fails to reproduce what she sees she works herself into a frenzy of grief and disappointment,data/librispeech/LibriSpeech/test-clean/4992/41797/4992-41797-0006.flac,data/librispeech/LibriSpeech/test-clean/5683/32879/5683-32879-0016.flac,5683,and the wan oracle having spoken she sate down in the same sort of abstraction again beside dorcas and she looked full in her cousin's eyes,0,1.0
mix_librispeech_08402,librispeech,data/librispeech/LibriSpeech/test-clean/3570/5696/3570-5696-0006.flac,3570,as used in the speech of everyday life the word carries an undertone of deprecation,data/librispeech/LibriSpeech/test-clean/3570/5695/3570-5695-0015.flac,data/librispeech/LibriSpeech/test-clean/2830/3980/2830-3980-0071.flac,2830,we think that by some little work or merit we can dismiss sin,5,0.1
mix_librispeech_08403,librispeech,data/librispeech/LibriSpeech/test-clean/7127/75947/7127-75947-0019.flac,7127,did not the dancing amuse you no,data/librispeech/LibriSpeech/test-clean/7127/75946/7127-75946-0019.flac,data/librispeech/LibriSpeech/test-clean/4446/2275/4446-2275-0004.flac,4446,alexander did not sit down,0,1.0
mix_librispeech_08404,librispeech,data/librispeech/LibriSpeech/test-clean/2094/142345/2094-142345-0027.flac,2094,munny i tould ike to do into de barn to tommy to see de whittawd,data/librispeech/LibriSpeech/test-clean/2094/142345/2094-142345-0024.flac,data/librispeech/LibriSpeech/test-clean/4970/29095/4970-29095-0018.flac,4970,ruth asked the enthusiasts if they would like to live in such a sounding mausoleum with its great halls and echoing rooms and no comfortable place in it for the accommodation of any body,0,1.0
mix_librispeech_08405,librispeech,data/librispeech/LibriSpeech/test-clean/7176/92135/7176-92135-0018.flac,7176,in the modern well constructed play he simply rings up an imaginary confederate and tells him what he is going to do could anything be more natural,data/librispeech/LibriSpeech/test-clean/7176/88083/7176-88083-0011.flac,data/librispeech/LibriSpeech/test-clean/4446/2271/4446-2271-0019.flac,4446,after that it was easy to forget actually to forget,0,0.2
mix_librispeech_08406,librispeech,data/librispeech/LibriSpeech/test-clean/1284/1180/1284-1180-0007.flac,1284,he knew it would take them to the house of the crooked magician whom he had never seen but who was their nearest neighbor,data/librispeech/LibriSpeech/test-clean/1284/1181/1284-1181-0008.flac,data/librispeech/LibriSpeech/test-clean/6930/81414/6930-81414-0024.flac,6930,my tongue refused to articulate my power of speech left me,5,0.3
mix_librispeech_08407,librispeech,data/librispeech/LibriSpeech/test-clean/8463/287645/8463-287645-0011.flac,8463,she was a large homely woman they were common white people with no reputation in the community,data/librispeech/LibriSpeech/test-clean/8463/294828/8463-294828-0032.flac,data/librispeech/LibriSpeech/test-clean/4446/2273/4446-2273-0024.flac,4446,bartley started when hilda rang the little bell beside her dear me why did you do that,0,1.0
mix_librispeech_08408,librispeech,data/librispeech/LibriSpeech/test-clean/4446/2271/4446-2271-0007.flac,4446,she doesn't take up with anybody you know,data/librispeech/LibriSpeech/test-clean/4446/2271/4446-2271-0020.flac,data/librispeech/LibriSpeech/test-clean/1284/1181/1284-1181-0006.flac,1284,well that may be true agreed margolotte but on the contrary a servant with too much brains is sure to become independent and high and mighty and feel above her work,0,0.3
mix_librispeech_08409,librispeech,data/librispeech/LibriSpeech/test-clean/7176/88083/7176-88083-0008.flac,7176,in despair he hurled himself downward too soon,data/librispeech/LibriSpeech/test-clean/7176/92135/7176-92135-0010.flac,data/librispeech/LibriSpeech/test-clean/260/123440/260-123440-0013.flac,260,i am so very tired of being all alone here,5,0.1
mix_librispeech_08410,librispeech,data/librispeech/LibriSpeech/test-clean/6930/76324/6930-76324-0026.flac,6930,isn't he the greatest for getting into odd corners,data/librispeech/LibriSpeech/test-clean/6930/76324/6930-76324-0014.flac,data/librispeech/LibriSpeech/test-clean/5142/33396/5142-33396-0049.flac,5142,here friend take it and he thrust it into the farmer's hand,0,1.0
mix_librispeech_08411,librispeech,data/librispeech/LibriSpeech/test-clean/8463/294825/8463-294825-0016.flac,8463,milligram roughly one twenty eight thousand of an ounce,data/librispeech/LibriSpeech/test-clean/8463/294825/8463-294825-0012.flac,data/librispeech/LibriSpeech/test-clean/3575/170457/3575-170457-0040.flac,3575,indeed there were only one or two strangers who could be admitted among the sisters without producing the same result,0,0.5
mix_librispeech_08412,librispeech,data/librispeech/LibriSpeech/test-clean/1284/1180/1284-1180-0009.flac,1284,then they started on again and two hours later came in sight of the house of doctor pipt,data/librispeech/LibriSpeech/test-clean/1284/1181/1284-1181-0021.flac,data/librispeech/LibriSpeech/test-clean/8455/210777/8455-210777-0037.flac,8455,you have come to us threatening us with absolute destruction,5,0.1
mix_librispeech_08413,librispeech,data/librispeech/LibriSpeech/test-clean/2300/131720/2300-131720-0000.flac,2300,the paris plant like that at the crystal palace was a temporary exhibit,data/librispeech/LibriSpeech/test-clean/2300/131720/2300-131720-0016.flac,data/librispeech/LibriSpeech/test-clean/4077/13754/4077-13754-0009.flac,4077,at the inception of plural marriage among the latter day saints there was no law national or state against its practise,0,0.3
mix_librispeech_08414,librispeech,data/librispeech/LibriSpeech/test-clean/2830/3980/2830-3980-0031.flac,2830,why do they not invade the catholic provinces and preach their doctrine to godless princes bishops and doctors as we have done by the help of god,data/librispeech/LibriSpeech/test-clean/2830/3979/2830-3979-0011.flac,data/librispeech/LibriSpeech/test-clean/1188/133604/1188-133604-0034.flac,1188,exquisite order and universal with eternal life and light this is the faith and effort of the schools of crystal and you may describe and complete their work quite literally by taking any verses of chaucer in his tender mood and observing how he insists on the clearness and brightness first and then on the order,0,0.4
mix_librispeech_08415,librispeech,data/librispeech/LibriSpeech/test-clean/6930/76324/6930-76324-0011.flac,6930,they worry me terribly and besides i'd like to see what this lovely furniture looks like without such quantities of dust all over it good scheme cyn,data/librispeech/LibriSpeech/test-clean/6930/75918/6930-75918-0012.flac,data/librispeech/LibriSpeech/test-clean/8224/274381/8224-274381-0002.flac,8224,while the former foretold that the scottish covenanters were secretly forming a union with the english parliament and inculcated the necessity of preventing them by some vigorous undertaking the latter still insisted that every such attempt would precipitate them into measures to which otherwise they were not perhaps inclined,0,0.2
mix_librispeech_08416,librispeech,data/librispeech/LibriSpeech/test-clean/4992/23283/4992-23283-0001.flac,4992,miss milner's health is not good,data/librispeech/LibriSpeech/test-clean/4992/41806/4992-41806-0000.flac,data/librispeech/LibriSpeech/test-clean/3575/170457/3575-170457-0019.flac,3575,i had not ventured to hope for such a reply so considerate in its tone so noble in its spirit,0,0.4
mix_librispeech_08417,librispeech,data/librispeech/LibriSpeech/test-clean/6829/68771/6829-68771-0030.flac,6829,her manner was neither independent nor assertive but rather one of well bred composure and calm reliance,data/librispeech/LibriSpeech/test-clean/6829/68771/6829-68771-0026.flac,data/librispeech/LibriSpeech/test-clean/2961/961/2961-961-0006.flac,2961,and what was the subject of the poem said the person who made the remark,5,0.4
mix_librispeech_08418,librispeech,data/librispeech/LibriSpeech/test-clean/5105/28241/5105-28241-0010.flac,5105,ocean reigned supreme,data/librispeech/LibriSpeech/test-clean/5105/28240/5105-28240-0010.flac,data/librispeech/LibriSpeech/test-clean/3729/6852/3729-6852-0026.flac,3729,yes but the meridian of the palais royal is the most exact,5,0.4
mix_librispeech_08419,librispeech,data/librispeech/LibriSpeech/test-clean/1284/1181/1284-1181-0020.flac,1284,dear me what a chatterbox you're getting to be unc remarked the magician who was pleased with the compliment,data/librispeech/LibriSpeech/test-clean/1284/1180/1284-1180-0028.flac,data/librispeech/LibriSpeech/test-clean/2094/142345/2094-142345-0010.flac,2094,hetty sorrel often took the opportunity when her aunt's back was turned of looking at the pleasing reflection of herself in those polished surfaces for the oak table was usually turned up like a screen and was more for ornament than for use and she could see herself sometimes in the great round pewter dishes that were ranged on the shelves above the long deal dinner table or in the hobs of the grate which always shone like jasper,5,0.3
mix_librispeech_08420,librispeech,data/librispeech/LibriSpeech/test-clean/6829/68771/6829-68771-0034.flac,6829,i wish i knew myself she cried fiercely,data/librispeech/LibriSpeech/test-clean/6829/68769/6829-68769-0028.flac,data/librispeech/LibriSpeech/test-clean/4992/41797/4992-41797-0017.flac,4992,he wouldn't search so don't worry replied cyril quietly and the two looked at each other and knew that it was so,5,0.3
mix_librispeech_08421,librispeech,data/librispeech/LibriSpeech/test-clean/8224/274381/8224-274381-0003.flac,8224,the king's ears were now open to montrose's counsels who proposed none but the boldest and most daring agreeably to the desperate state of the royal cause in scotland,data/librispeech/LibriSpeech/test-clean/8224/274381/8224-274381-0006.flac,data/librispeech/LibriSpeech/test-clean/4446/2275/4446-2275-0005.flac,4446,i felt it in my bones when i woke this morning that something splendid was going to turn up,5,0.1
mix_librispeech_08422,librispeech,data/librispeech/LibriSpeech/test-clean/260/123288/260-123288-0002.flac,260,the atmosphere is charged with vapours pervaded with the electricity generated by the evaporation of saline waters,data/librispeech/LibriSpeech/test-clean/260/123288/260-123288-0017.flac,data/librispeech/LibriSpeech/test-clean/5683/32879/5683-32879-0009.flac,5683,ill and troubled dear troubled in mind and miserably nervous,5,0.1
mix_librispeech_08423,librispeech,data/librispeech/LibriSpeech/test-clean/4992/41806/4992-41806-0002.flac,4992,they began with the one in the family sitting room colonel wheeler ralph thurston mister and missus bill harmon with natty and rufus mister and missus popham with digby and lallie joy all standing in admiring groups and thrilling with delight at the order of events,data/librispeech/LibriSpeech/test-clean/4992/41806/4992-41806-0013.flac,data/librispeech/LibriSpeech/test-clean/3575/170457/3575-170457-0041.flac,3575,she was gone out into the village on some errand when as she was descending the steep street her foot slipped on the ice and she fell it was dark and no one saw her mischance till after a time her groans attracted the attention of a passer by,0,0.5
mix_librispeech_08424,librispeech,data/librispeech/LibriSpeech/test-clean/2094/142345/2094-142345-0011.flac,2094,do not suppose however that missus poyser was elderly or shrewish in her appearance she was a good looking woman not more than eight and thirty of fair complexion and sandy hair well shapen light footed,data/librispeech/LibriSpeech/test-clean/2094/142345/2094-142345-0038.flac,data/librispeech/LibriSpeech/test-clean/4077/13751/4077-13751-0016.flac,4077,be it said to the honor of some of the officers entrusted with the terrible commission that when they learned its true significance they resigned their authority rather than have anything to do with what they designated a cold blooded butchery,0,0.4
mix_librispeech_08425,librispeech,data/librispeech/LibriSpeech/test-clean/1221/135767/1221-135767-0021.flac,1221,pearl accordingly ran to the bow window at the further end of the hall and looked along the vista of a garden walk carpeted with closely shaven grass and bordered with some rude and immature attempt at shrubbery,data/librispeech/LibriSpeech/test-clean/1221/135766/1221-135766-0008.flac,data/librispeech/LibriSpeech/test-clean/1320/122612/1320-122612-0007.flac,1320,chingachgook had caught the look and motioning with his hand he bade him speak,5,0.1
mix_librispeech_08426,librispeech,data/librispeech/LibriSpeech/test-clean/1580/141084/1580-141084-0014.flac,1580,why bannister the servant what's his game in the matter,data/librispeech/LibriSpeech/test-clean/1580/141083/1580-141083-0026.flac,data/librispeech/LibriSpeech/test-clean/3729/6852/3729-6852-0016.flac,3729,madame quinson besides can answer your enquiries,0,1.0
mix_librispeech_08427,librispeech,data/librispeech/LibriSpeech/test-clean/3575/170457/3575-170457-0052.flac,3575,she had another weight on her mind this christmas,data/librispeech/LibriSpeech/test-clean/3575/170457/3575-170457-0036.flac,data/librispeech/LibriSpeech/test-clean/1221/135767/1221-135767-0020.flac,1221,in truth she seemed absolutely hidden behind it,5,0.2
mix_librispeech_08428,librispeech,data/librispeech/LibriSpeech/test-clean/6829/68771/6829-68771-0021.flac,6829,but it can't be protested the girl,data/librispeech/LibriSpeech/test-clean/6829/68771/6829-68771-0025.flac,data/librispeech/LibriSpeech/test-clean/7176/92135/7176-92135-0023.flac,7176,you gave me double five i want double nine hallo is that you horatio hamlet speaking,5,0.5
mix_librispeech_08429,librispeech,data/librispeech/LibriSpeech/test-clean/260/123288/260-123288-0007.flac,260,the wind never lulls but to acquire increased strength the vast bank of heavy clouds is a huge reservoir of fearful windy gusts and rushing storms,data/librispeech/LibriSpeech/test-clean/260/123288/260-123288-0004.flac,data/librispeech/LibriSpeech/test-clean/672/122797/672-122797-0043.flac,672,what's the meaning of this thought the tree,5,0.2
mix_librispeech_08430,librispeech,data/librispeech/LibriSpeech/test-clean/2961/960/2961-960-0007.flac,2961,but they have nothing to do with the interpretation of plato and in spirit they are opposed to him,data/librispeech/LibriSpeech/test-clean/2961/961/2961-961-0022.flac,data/librispeech/LibriSpeech/test-clean/8230/279154/8230-279154-0002.flac,8230,whether or not this principle is liable to exceptions everyone would agree that is has a broad measure of truth though the word exactly might seem an overstatement and it might seem more correct to say that ideas approximately represent impressions,0,0.2
mix_librispeech_08431,librispeech,data/librispeech/LibriSpeech/test-clean/8463/294828/8463-294828-0007.flac,8463,classifying was everything to him so he knew nothing else well versed in the theory of classification he was poorly versed in its practical application and i doubt that he could tell a sperm whale from a baleen whale,data/librispeech/LibriSpeech/test-clean/8463/287645/8463-287645-0005.flac,data/librispeech/LibriSpeech/test-clean/2961/961/2961-961-0008.flac,2961,but the memory of their exploits has passed away owing to the lapse of time and the extinction of the actors,5,0.1
mix_librispeech_08432,librispeech,data/librispeech/LibriSpeech/test-clean/8463/294825/8463-294825-0017.flac,8463,liter roughly one quart,data/librispeech/LibriSpeech/test-clean/8463/287645/8463-287645-0014.flac,data/librispeech/LibriSpeech/test-clean/2300/131720/2300-131720-0034.flac,2300,the others having been in operation too short a time to show definite results although they also went quickly to a dividend basis,5,0.3
mix_librispeech_08433,librispeech,data/librispeech/LibriSpeech/test-clean/8463/294825/8463-294825-0013.flac,8463,for many then this book has been a source of fascination surely one of the most influential novels ever written an inspiration for such scientists and discoverers as engineer simon lake oceanographer william beebe polar traveler sir ernest shackleton,data/librispeech/LibriSpeech/test-clean/8463/294825/8463-294825-0016.flac,data/librispeech/LibriSpeech/test-clean/8230/279154/8230-279154-0011.flac,8230,some images like some sensations feel very familiar while others feel strange,5,0.3
mix_librispeech_08434,librispeech,data/librispeech/LibriSpeech/test-clean/6829/68769/6829-68769-0032.flac,6829,i discovered and put out a fire that would have destroyed the whole plant but marshall never even thanked me,data/librispeech/LibriSpeech/test-clean/6829/68771/6829-68771-0031.flac,data/librispeech/LibriSpeech/test-clean/1580/141083/1580-141083-0024.flac,1580,you left him in a chair you say which chair by the window there,5,0.2
mix_librispeech_08435,librispeech,data/librispeech/LibriSpeech/test-clean/1580/141083/1580-141083-0011.flac,1580,a broken tip of lead was lying there also,data/librispeech/LibriSpeech/test-clean/1580/141084/1580-141084-0047.flac,data/librispeech/LibriSpeech/test-clean/61/70968/61-70968-0045.flac,61,pray follow us with mine and my lord sheriff's men,0,0.2
mix_librispeech_08436,librispeech,data/librispeech/LibriSpeech/test-clean/121/127105/121-127105-0003.flac,121,there was a unanimous groan at this and much reproach after which in his preoccupied way he explained,data/librispeech/LibriSpeech/test-clean/121/127105/121-127105-0028.flac,data/librispeech/LibriSpeech/test-clean/5639/40744/5639-40744-0039.flac,5639,when she came to her senses and blushing to find herself in rodolfo's arms would have disengaged herself no senora he said that must not be strive not to withdraw from the arms of him who holds you in his soul,5,0.5
mix_librispeech_08437,librispeech,data/librispeech/LibriSpeech/test-clean/1580/141083/1580-141083-0029.flac,1580,he was in the midst of that when your return caused him to make a very hurried retreat very hurried since he had not time to replace the papers which would tell you that he had been there,data/librispeech/LibriSpeech/test-clean/1580/141083/1580-141083-0005.flac,data/librispeech/LibriSpeech/test-clean/1089/134686/1089-134686-0015.flac,1089,but the dusk deepening in the schoolroom covered over his thoughts the bell rang,5,0.3
mix_librispeech_08438,librispeech,data/librispeech/LibriSpeech/test-clean/260/123440/260-123440-0013.flac,260,i am so very tired of being all alone here,data/librispeech/LibriSpeech/test-clean/260/123288/260-123288-0018.flac,data/librispeech/LibriSpeech/test-clean/3729/6852/3729-6852-0001.flac,3729,without saying it positively she made me understand that being herself an illustrious member of the republic of letters she was well aware that she was speaking to an insect,0,0.4
mix_librispeech_08439,librispeech,data/librispeech/LibriSpeech/test-clean/4077/13751/4077-13751-0019.flac,4077,who began the quarrel was it the mormons,data/librispeech/LibriSpeech/test-clean/4077/13751/4077-13751-0018.flac,data/librispeech/LibriSpeech/test-clean/3729/6852/3729-6852-0001.flac,3729,without saying it positively she made me understand that being herself an illustrious member of the republic of letters she was well aware that she was speaking to an insect,0,0.2
mix_librispeech_08440,librispeech,data/librispeech/LibriSpeech/test-clean/8224/274384/8224-274384-0009.flac,8224,the parliament and the scots laid their proposals before the king,data/librispeech/LibriSpeech/test-clean/8224/274384/8224-274384-0008.flac,data/librispeech/LibriSpeech/test-clean/8455/210777/8455-210777-0053.flac,8455,were i to comply with your orders without expressing my own opinion i should seem to have done so willingly hereafter,0,0.3
mix_librispeech_08441,librispeech,data/librispeech/LibriSpeech/test-clean/2300/131720/2300-131720-0031.flac,2300,associated with this simple form of apparatus were various ingenious details and refinements to secure regularity of operation freedom from inaccuracy and immunity from such tampering as would permit theft of current or damage,data/librispeech/LibriSpeech/test-clean/2300/131720/2300-131720-0010.flac,data/librispeech/LibriSpeech/test-clean/1089/134686/1089-134686-0030.flac,1089,beware of making that mistake,0,0.4
mix_librispeech_08442,librispeech,data/librispeech/LibriSpeech/test-clean/908/157963/908-157963-0014.flac,908,descend o little cloud and hover before the eyes of thel,data/librispeech/LibriSpeech/test-clean/908/157963/908-157963-0009.flac,data/librispeech/LibriSpeech/test-clean/237/134500/237-134500-0017.flac,237,if i feel that way i feel that way,5,0.4
mix_librispeech_08443,librispeech,data/librispeech/LibriSpeech/test-clean/7021/79740/7021-79740-0009.flac,7021,they were now playing with their dolls in the parlor,data/librispeech/LibriSpeech/test-clean/7021/79740/7021-79740-0005.flac,data/librispeech/LibriSpeech/test-clean/4970/29095/4970-29095-0002.flac,4970,well mother said the young student looking up with a shade of impatience,0,0.4
mix_librispeech_08444,librispeech,data/librispeech/LibriSpeech/test-clean/7021/85628/7021-85628-0023.flac,7021,but when his big brother heard that he had refused to give his cap for a king's golden crown he said that anders was a stupid,data/librispeech/LibriSpeech/test-clean/7021/79730/7021-79730-0003.flac,data/librispeech/LibriSpeech/test-clean/908/157963/908-157963-0006.flac,908,and gentle sleep the sleep of death and gently hear the voice of him that walketh in the garden in the evening time,5,0.5
mix_librispeech_08445,librispeech,data/librispeech/LibriSpeech/test-clean/4970/29095/4970-29095-0004.flac,4970,i heard father tell cousin abner that he was whipped so often for whistling when he was a boy that he was determined to have what compensation he could get now,data/librispeech/LibriSpeech/test-clean/4970/29095/4970-29095-0018.flac,data/librispeech/LibriSpeech/test-clean/6930/76324/6930-76324-0003.flac,6930,now what was the sense of it two innocent babies like that,0,0.1
mix_librispeech_08446,librispeech,data/librispeech/LibriSpeech/test-clean/8463/294828/8463-294828-0002.flac,8463,even so i had just returned from an arduous journey exhausted and badly needing a rest,data/librispeech/LibriSpeech/test-clean/8463/294825/8463-294825-0012.flac,data/librispeech/LibriSpeech/test-clean/260/123440/260-123440-0008.flac,260,i'll try if i know all the things i used to know,5,0.2
mix_librispeech_08447,librispeech,data/librispeech/LibriSpeech/test-clean/121/127105/121-127105-0027.flac,121,he had for his own town residence a big house filled with the spoils of travel and the trophies of the chase but it was to his country home an old family place in essex that he wished her immediately to proceed,data/librispeech/LibriSpeech/test-clean/121/121726/121-121726-0000.flac,data/librispeech/LibriSpeech/test-clean/1221/135766/1221-135766-0007.flac,1221,hester prynne nevertheless the loving mother of this one child ran little risk of erring on the side of undue severity,0,0.1
mix_librispeech_08448,librispeech,data/librispeech/LibriSpeech/test-clean/61/70968/61-70968-0051.flac,61,beg me a room of the sheriff child quickly,data/librispeech/LibriSpeech/test-clean/61/70968/61-70968-0027.flac,data/librispeech/LibriSpeech/test-clean/908/31957/908-31957-0003.flac,908,when called before i told how hastily i dropped my flowers or brake off from a game,0,0.3
mix_librispeech_08449,librispeech,data/librispeech/LibriSpeech/test-clean/7127/75946/7127-75946-0019.flac,7127,yes it is suppressed,data/librispeech/LibriSpeech/test-clean/7127/75947/7127-75947-0024.flac,data/librispeech/LibriSpeech/test-clean/6829/68771/6829-68771-0035.flac,6829,will you leave me alone in my own room or must i go away to escape you,5,0.3
mix_librispeech_08450,librispeech,data/librispeech/LibriSpeech/test-clean/4446/2273/4446-2273-0023.flac,4446,the strange woman and her passionate sentence that rang out so sharply had frightened them both,data/librispeech/LibriSpeech/test-clean/4446/2273/4446-2273-0026.flac,data/librispeech/LibriSpeech/test-clean/5142/33396/5142-33396-0052.flac,5142,here is a ring for sif the friendly and here is a bracelet a sword would not be ashamed to hang at your side,5,0.1
